"SiteCode","Year","Treatment","Transect","Distance","Emerged","Reproduced","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","prcp.Spr","tmean.Spr","swe_mean.Spr","prcp.Win","tmean.Win","swe_mean.Win","prcp.Fall","tmean.Fall","swe_mean.Fall","annualgrass","annualforb","unknown","perennialforb","perennialgrass","shrub","groundcover","biocrust"
"Boise_High",2022,"removal","E",5,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,10,0,10,5,0,0,0,0
"Boise_High",2022,"removal","E",5.2,"Y","Y",68,0.191,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,0,0,0,0
"Boise_High",2022,"removal","E",5.4,"Y","Y",100,0.282,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,20,0,15,0,0,0,0,0
"Boise_High",2022,"removal","E",5.6,"Y","Y",100,0.314,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","E",5.8,"Y","Y",81,0.079,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,25,0,0,0,0,0,0,0
"Boise_High",2022,"removal","E",6,"Y","Y",100,0.64,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,75,20,0,0,0,0,0,0
"Boise_High",2022,"removal","E",6.2,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,65,0,0,0,0,0,0,0
"Boise_High",2022,"removal","E",6.4,"Y","Y",100,0.566,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,65,0,0,0,0,0,0,0
"Boise_High",2022,"removal","E",6.6,"Y","Y",100,0.399,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,30,10,0,0,0,0,0,0
"Boise_High",2022,"removal","E",6.8,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,25,0,0,0,0,0,0,0
"Boise_High",2022,"removal","E",7,"Y","Y",100,0.506,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","N",2,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","N",2.2,"Y","Y",100,0.137,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,20,0,0,0,0
"Boise_High",2022,"removal","N",2.4,"Y","N",0,NA,0,"frostheave",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,5,0,0,0
"Boise_High",2022,"removal","N",2.6,"Y","Y",100,0.321,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,10,0,0,0,0
"Boise_High",2022,"removal","N",2.8,"Y","Y",100,0.234,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,5,0,5,0,0,0,0
"Boise_High",2022,"removal","N",3,"Y","Y",0,0.206,0,"herbivory",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,0,0,0,0
"Boise_High",2022,"removal","N",3.2,"Y","N",0,NA,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,0,10,0,0,0
"Boise_High",2022,"removal","N",3.4,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,10,5,0,0,0,0,0
"Boise_High",2022,"removal","N",3.6,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,5,0,0,5,0,0,0,0
"Boise_High",2022,"removal","N",3.8,"Y","Y",98,0.258,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,0,10,0,0,0
"Boise_High",2022,"removal","N",4,"Y","Y",100,0.178,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","N",4.2,"Y","Y",78,0.07,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,0,0,0,0
"Boise_High",2022,"removal","N",4.4,"N","N",0,NA,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,0,15,0,0,0
"Boise_High",2022,"removal","N",4.6,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,10,0,0,0,0
"Boise_High",2022,"removal","N",4.8,"Y","Y",12,0.049,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,25,0,0,0,0
"Boise_High",2022,"removal","N",5,"Y","Y",100,0.235,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,0,0,0,0
"Boise_High",2022,"removal","N",5.2,"Y","Y",5,0.158,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,5,0,0,0,0,0
"Boise_High",2022,"removal","N",5.4,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,5,0,0,0
"Boise_High",2022,"removal","N",5.6,"Y","Y",100,0.289,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","N",5.8,"Y","Y",100,0.172,0,"",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,0,5,0,0,0
"Boise_High",2022,"removal","N",6,"Y","Y",0,0.029,0,"herbivory",43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,5,5,0,0,0
"Boise_High",2022,"removal","N",6.2,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,10,0,0,0,0,0,0
"Boise_High",2022,"removal","N",6.4,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,0,0,0,0,5,0,0,0
"Boise_High",2022,"removal","N",6.6,"N","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_High",2022,"removal","N",6.8,"Y","N",0,NA,0,NA,43.20847803,-116.9951781,179.29,8.45652941176471,0,95.2,0.252741935483871,10.2890322580645,153.7,4.03203296703297,1.85428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"Boise_Low",2022,"control","S",0.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,55,0
"Boise_Low",2022,"control","S",0.4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,40,0
"Boise_Low",2022,"control","S",0.6,"Y","Y",79,0.216,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,85,0,0,0,0,0,15,0
"Boise_Low",2022,"control","S",0.8,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,55,0,0,0,0,0,45,0
"Boise_Low",2022,"control","S",1,"Y","Y",24,0.078,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,60,0,0,0,0,0,42,0
"Boise_Low",2022,"control","S",1.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,70,5,0,0,0,0,28,0
"Boise_Low",2022,"control","S",1.4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,80,0,0,0,0,0,25,0
"Boise_Low",2022,"control","S",1.6,"Y","N",0,NA,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,45,0
"Boise_Low",2022,"control","S",1.8,"Y","Y",78,0.166,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,38,0
"Boise_Low",2022,"control","S",2,"Y","Y",66,0.257,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,65,0
"Boise_Low",2022,"control","S",2.2,"Y","Y",60,0.124,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,25,0,0,0,0,0,75,0
"Boise_Low",2022,"control","S",2.4,"Y","Y",148,0.327,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,65,0
"Boise_Low",2022,"control","S",2.6,"Y","Y",339,0.712,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,60,0
"Boise_Low",2022,"control","S",2.8,"Y","Y",79,0.205,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,57,0
"Boise_Low",2022,"control","S",3,"Y","Y",72,0.279,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,75,0,0,0,0,0,35,0
"Boise_Low",2022,"control","S",3.2,"Y","Y",206,0.371,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,60,0
"Boise_Low",2022,"control","S",3.4,"Y","Y",193,0.343,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,37,0
"Boise_Low",2022,"control","S",3.6,"Y","N",0,NA,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,5,0,0,0,70,0,25,0
"Boise_Low",2022,"control","S",3.8,"Y","Y",48,0.082,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,60,0
"Boise_Low",2022,"control","S",4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,50,0,0,0,0,0,50,0
"Boise_Low",2022,"control","S",4.2,"Y","Y",161,0.716,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,10,0,0,0,0,0,90,0
"Boise_Low",2022,"control","S",4.4,"Y","Y",206,0.98,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,25,0,0,0,0,0,75,0
"Boise_Low",2022,"control","S",4.6,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,85,0,0,0,0,0,25,0
"Boise_Low",2022,"control","S",4.8,"Y","Y",413,0.994,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,20,0,0,0,0,0,80,0
"Boise_Low",2022,"control","S",5,"N","Y",74,0.245,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,72,0
"Boise_Low",2022,"control","S",5.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,75,0,0,0,0,0,35,0
"Boise_Low",2022,"control","S",5.4,"Y","Y",42,0.207,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,30,0,0,0,0,0,70,0
"Boise_Low",2022,"control","S",5.6,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,80,0,0,0,0,0,25,0
"Boise_Low",2022,"control","S",5.8,"Y","Y",1048,2.93,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,15,0,0,0,0,0,85,0
"Boise_Low",2022,"control","S",6,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,35,0
"Boise_Low",2022,"control","S",6.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,50,0,0,0,0,0,50,0
"Boise_Low",2022,"control","S",6.4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,60,0
"Boise_Low",2022,"control","S",6.6,"Y","Y",34,0.073,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,60,0,0,0,0,0,42,0
"Boise_Low",2022,"control","S",6.8,"Y","Y",100,1.91,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,20,0,0,0,0,0,80,0
"Boise_Low",2022,"control","S",7,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,55,0,0,0,0,0,45,0
"Boise_Low",2022,"control","S",7.2,"Y","Y",18,0.545,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,60,0
"Boise_Low",2022,"control","S",7.4,"Y","Y",490,2.54,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,20,0,0,0,0,0,80,0
"Boise_Low",2022,"control","S",7.6,"Y","Y",100,0.87,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,65,0
"Boise_Low",2022,"control","S",7.8,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,75,0,0,0,0,0,25,0
"Boise_Low",2022,"control","S",8,"Y","Y",67,0.262,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,15,0,0,0,80,0,30,0
"Boise_Low",2022,"control","S",8.2,"Y","Y",100,2.24,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,10,0,50,0
"Boise_Low",2022,"control","S",8.4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,30,0,0,0,0,0,70,0
"Boise_Low",2022,"control","S",8.6,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,80,0,0,0,0,0,25,0
"Boise_Low",2022,"control","S",8.8,"Y","Y",100,0.693,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,60,0,0,0,0,0,35,0
"Boise_Low",2022,"control","S",9,"Y","Y",100,0.507,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,25,10,0,0,0,0,55,0
"Boise_Low",2022,"control","S",9.2,"Y","Y",100,0.318,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,52,0
"Boise_Low",2022,"control","S",9.4,"Y","Y",100,0.642,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,50,0,0,0,0,0,50,0
"Boise_Low",2022,"control","S",9.6,"Y","Y",100,1.418,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,55,0
"Boise_Low",2022,"control","S",9.8,"N","N",0,NA,0,"frostheave",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,50,0,0,0,0,0,50,0
"Boise_Low",2022,"control","S",10,"Y","Y",16,0.039,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,20,0,0,0,15,0,65,0
"Boise_Low",2022,"control","W",0.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,50,0
"Boise_Low",2022,"control","W",0.4,"N","N",0,NA,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,70,0,0,0,0,0,35,0
"Boise_Low",2022,"control","W",0.6,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,50,0,0,0,0,0,55,0
"Boise_Low",2022,"control","W",0.8,"Y","Y",113,0.33,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,65,0
"Boise_Low",2022,"control","W",1,"Y","Y",100,0.39,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,70,0,0,0,0,0,31,0
"Boise_Low",2022,"control","W",1.2,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,45,0
"Boise_Low",2022,"control","W",1.4,"Y","Y",85,0.329,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,30,0,0,0,0,0,70,0
"Boise_Low",2022,"control","W",1.6,"Y","Y",57,0.134,0,"herbivory",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,45,0
"Boise_Low",2022,"control","W",1.8,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,65,0,0,0,0,0,45,0
"Boise_Low",2022,"control","W",2,"Y","Y",17,0.059,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,25,10,0,0,0,0,65,0
"Boise_Low",2022,"control","W",2.2,"Y","Y",3,0.007,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,60,5,0,0,0,0,60,0
"Boise_Low",2022,"control","W",2.4,"Y","Y",57,0.186,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,55,0,0,0,0,0,55,0
"Boise_Low",2022,"control","W",2.6,"Y","Y",100,0.307,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,55,0
"Boise_Low",2022,"control","W",2.8,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,35,0,0,0,0,0,65,0
"Boise_Low",2022,"control","W",3,"Y","Y",42,0.105,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,75,0,0,0,0,0,27,0
"Boise_Low",2022,"control","W",3.2,"Y","Y",50,0.129,0,"",43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,85,0,0,0,0,0,20,0
"Boise_Low",2022,"control","W",3.4,"Y","Y",43,0.124,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,75,0,0,0,0,0,25,0
"Boise_Low",2022,"control","W",3.6,"Y","Y",56,0.292,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,0,0,0,0,0,65,0
"Boise_Low",2022,"control","W",3.8,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,40,5,0,0,0,0,60,0
"Boise_Low",2022,"control","W",4,"N","N",0,NA,0,NA,43.333643,-116.708793,98.15,12.6638823529412,0,43,2.07682795698925,1.14451612903226,58.14,6.62626373626374,0.0557142857142857,45,0,0,0,0,0,55,0
