"sitecode","year","transect","treatment","distance_m","species","cover","litter_depth_cm","notes"
"FtK_Cottonwood_Coulee",2021,"E","removal",6.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"E","removal",7,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Litter","44",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Moss","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.2,"Lichen","1",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Litter","44",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Moss","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.4,"Lichen","1",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.6,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.8,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",2.8,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.4,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.6,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.6,"Bare","40",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",3.8,"Litter","100",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.2,"Litter","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.2,"Bare","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.4,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.6,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.6,"Bare","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Bare","89",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Moss","1",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",4.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5,"Bare","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Litter","93",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Moss","1",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.2,"Lichen","1",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.4,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.4,"Bare","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Litter","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.6,"Moss","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",5.8,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6,"Moss","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Bare","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.2,"Moss","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.4,"Moss","25",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.6,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.6,"Bare","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.8,"Litter","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",6.8,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",7,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"S","removal",7,"Bare","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.2,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.6,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",0.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.2,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.4,"Bouteloua gracilis","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.6,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.6,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.8,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",1.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2,"Poa secunda","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.2,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.2,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.2,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.4,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.6,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.6,"Tragopogon dubius","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.8,"Tragopogon dubius","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",2.8,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.2,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.4,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.4,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.6,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.6,"Bouteloua gracilis","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.8,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.8,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",3.8,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.2,"Litter","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.2,"Bouteloua gracilis","30",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.4,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.4,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.4,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.6,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.6,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.6,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",4.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.2,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.2,"Lichen","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.4,"Litter","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.4,"Arabis puberula","95",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.6,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.6,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.6,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",5.8,"Bouteloua gracilis","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6,"Bouteloua gracilis","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.2,"Litter","70",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.2,"Bouteloua gracilis","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.2,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.4,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.4,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.4,"Lonicera arizonica","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Litter","55",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.6,"Bouteloua gracilis","20",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.8,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.8,"Pascopyrum smithii","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",6.8,"Bouteloua gracilis","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Litter","60",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Bouteloua gracilis","15",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.2,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Hesperostipa comata","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Taraxacum officinale","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.4,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.6,"Litter","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.6,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.6,"Arabis puberula","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.8,"Lichen","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",7.8,"Arabis puberula","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.2,"Litter","80",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.2,"Lichen","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.4,"Litter","45",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.4,"Arabis puberula","50",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.6,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.6,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.8,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",8.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.2,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.2,"Bromus japonicus","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.2,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.2,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.4,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.4,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.4,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.4,"Arabis puberula","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.6,"Litter","75",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.6,"Bare","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.6,"Moss","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.6,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.6,"Arabis puberula","10",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.8,"Litter","85",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.8,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.8,"Pascopyrum smithii","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",9.8,"Poa secunda","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",10,"Litter","90",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",10,"Bromus tectorum","5",NA,NA
"FtK_Cottonwood_Coulee",2021,"W","control",10,"Pascopyrum smithii","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.2,"Litter","80",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.2,"Bromus japonicus","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.2,"Bromus tectorum","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.4,"Litter","70",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.4,"Bromus japonicus","30",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.6,"Litter","80",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.6,"Bromus japonicus","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.6,"Bromus tectorum","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.8,"Litter","75",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.8,"Bromus japonicus","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",0.8,"Bromus tectorum","15",NA,NA
"FtK_Lone_Pine",2021,"N","control",1,"Litter","80",NA,NA
"FtK_Lone_Pine",2021,"N","control",1,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1,"Bromus tectorum","15",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.2,"Litter","75",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.2,"Bromus japonicus","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.2,"Bromus tectorum","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.2,"Tragopogon dubius","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.4,"Litter","75",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.4,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.4,"Bromus tectorum","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.4,"Lactuca serriola","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.6,"Litter","90",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.6,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.6,"Bromus tectorum","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.8,"Litter","85",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.8,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.8,"Bromus tectorum","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",1.8,"Lactuca serriola","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2,"Litter","85",NA,NA
"FtK_Lone_Pine",2021,"N","control",2,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2,"Bromus tectorum","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2,"Pascopyrum smithii","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.2,"Litter","85",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.2,"Bromus japonicus","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.2,"Bromus tectorum","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.2,"Pascopyrum smithii","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.4,"Litter","80",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.4,"Bromus japonicus","10",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.4,"Bromus tectorum","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.4,"Pascopyrum smithii","5",NA,NA
"FtK_Lone_Pine",2021,"N","control",2.6,"Litter","85",NA,NA
