Site,Date,Plot,Density,Albedo,x,y,genotype,growout,source,lat,lon,Live,V,height,Length_mm,tillers,biomass_whole,seed_count_whole,seed_mass_whole,inflor_mass,biomass_sub,seed_count_sub,seed_mass_sub,drop_seed,notes,
SheepStation,7/11/2022,8,high,white,2,4,19,Re,Barnett01,43.48,-110.74,Y,FG_FP,11,110,2,0.04,,,0.04,0.005,17,0.04,Y,,
SheepStation,7/11/2022,8,high,white,2,5,96,Re,Chynoweth02,40.29092,-109.68361,Y,FP,10,100,1,0.02,,,0.003,0,1,0.003,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,2,6,14,Re,Adler13,41.44,-111.08,Y,FG_FP,18.3,183,2,0.1,,,0.08,0.006,36,0.08,Y,,
SheepStation,,8,high,white,2,7,34,Re,Chambers06,41.54,-117.78,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,2,8,47,Re,Fleishman_07,39.17,-117.44,Y,FG_FP,16.2,162,4,0.18,,,0.15,0.01,50,0.13,Y,,
SheepStation,,8,high,white,2,9,57,Re,JackieOtt6,43.84,-101.94,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,2,10,8,Re,Blumenthal01,41.18,-104.9,Y,FG_FP,14.3,143,3,0.14,,,0.19,0.01,50,0.09,N,,
SheepStation,7/11/2022,8,high,white,3,1,62,Re,Lee2,35.3984,-115.7845,Y,FG_FP,9.7,97,3,0.09,,,0.14,0.04,31,0.1,N,,
SheepStation,7/11/2022,8,high,white,3,2,86,Re,Schupp03,38.6,-113.79,Y,FP,12.1,121,1,0.02,,,0.02,0,12,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,3,3,1,Re,AAFC04,50.08,-120.65,Y,FG_FP,20.8,208,5,0.33,,,0.48,0.02,50,0.1,N,,
SheepStation,7/11/2022,8,high,white,3,4,26,Re,Chynoweth01,39.76604,-109.5635,Y,FP,17.2,172,1,0.02,,,0.02,0,7,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,3,5,29,Re,Chambers01,39.55,-119.58,Y,FG_FP,15.4,154,2,0.07,,,0.11,0.04,24,0.07,N,,
SheepStation,7/11/2022,8,high,white,3,6,63,Re,Lee3,36.5247,-115.8987,Y,FP,7.4,74,1,0.01,,,0.02,0.002,7,0.01,Y,,
SheepStation,7/11/2022,8,high,white,3,7,102,Re,Shriver02,48,-114.04,Y,FP_DEAD,11.6,116,3,0.05,,,0.06,0.02,22,0.04,N,,
SheepStation,,8,high,white,3,8,11,Re,Adler09,43.31,-112.27,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,3,9,89,Re,Symstad1,44.59,-104.71,Y,FG_FP,17.7,177,3,0.18,,,0.35,0.03,50,0.1,N,,
SheepStation,7/11/2022,8,high,white,3,10,33,Re,Chambers05,41.54,-117.75,Y,FP,12.7,127,1,0.03,,,0.02,0,7,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,4,1,18,Re,Adler18,40.86,-114.22,Y,FP,11.3,113,1,0.02,,,0.02,0.002,8,0.02,Y,,
SheepStation,,8,high,white,4,2,88,Lo,Schupp05,39.11,-112.74,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,8,high,white,4,3,100,Re,Chynoweth08,40.640878,-109.48689,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,4,4,9,Re,Adler05,40.79,-111.87,Y,FP,16.7,167,3,0.18,,,0.21,0.01,50,0.14,N,,
SheepStation,,8,high,white,4,5,95,Re,Wilcox02,41.31,-105.66,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,4,6,90,Re,Symstad2,43.87,-103.46,Y,FP,10.6,106,1,0.02,,,0.01,0.001,7,0.01,Y,,
SheepStation,,8,high,white,4,7,69,Re,Porensky17,43.34,-105.13,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,4,8,87,Lo,Schupp04,38.52,-113.55,Y,FP,6.2,62,1,0.004,,,0.005,0.002,1,0.003,N,,
SheepStation,7/11/2022,8,high,white,4,9,46,Re,Fleishman_05,39.12,-117.27,Y,FG_FP,20,200,2,0.12,,,0.09,0.003,44,0.09,N,,
SheepStation,7/11/2022,8,high,white,4,10,97,Re,Chynoweth03,39.83576,-109.61202,Y,FP,13.1,131,1,0.03,,,0.02,0,8,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,5,1,56,Re,JackieOtt5,43.78,-102.61,Y,FP,9.8,98,1,0.01,,,0.02,0.004,9,0.02,N,,
SheepStation,7/11/2022,8,high,white,5,2,47,Re,Fleishman_07,39.17,-117.44,Y,FG_FP,15.3,153,6,0.14,,,0.12,0.01,50,0.11,Y,,
SheepStation,7/11/2022,8,high,white,5,3,35,Re,Chambers07,43.94,-116.19,Y,FG_FP,19.5,195,3,0.17,,,0.25,0.03,50,0.1,N,,
SheepStation,7/11/2022,8,high,white,5,4,54,Re,JackieOtt1,43.65,-102.97,Y,FG_FP,20.5,205,2,0.13,,,0.12,0.007,50,0.11,N,,
SheepStation,7/11/2022,8,high,white,5,5,5,Re,AAFC08,49.57,-120.55,Y,BS_FP,12,120,2,0.07,,,0.16,0.02,50,0.14,N,,
SheepStation,,8,high,white,5,6,79,Re,Pyle015,43.8,-119,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,5,7,74,Re,Pyke21,47.61803776,-119.6830115,Y,FP,10,100,1,0.03,,,0.01,0.001,4,0.01,Y,,
SheepStation,7/11/2022,8,high,white,5,8,45,Re,Fleishman_01,38.47,-119.49,Y,FP,14.3,143,1,0.05,,,0.03,0,11,0.03,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,5,9,84,Lo,Reed03,38.75,-109.79,Y,FP,14.8,148,1,0.04,,,0.02,0.003,7,0.02,Y,,
SheepStation,7/11/2022,8,high,white,5,10,55,Re,JackieOtt2,43.71,-102.32,Y,FG_FP,10.7,107,3,0.04,,,0.05,0.008,21,0.04,N,,
SheepStation,7/11/2022,8,high,white,6,1,28,Re,Bradford01,35.23,-111.62,Y,FG_FP,13.4,134,4,0.08,,,0.08,0.004,29,0.08,Y,,
SheepStation,,8,high,white,6,2,104,Re,Germino_BOP_01,43.4720833,-116.2338306,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,6,3,24,Re,Blumenthal08,40.64,-104.56,Y,FG_FP,15.6,156,2,0.08,,,0.05,0.003,21,0.04,Y,,
SheepStation,7/11/2022,8,high,white,6,4,75,Re,Pyle001,42.35,-118.65,Y,FP,15.4,154,1,0.05,,,0.02,0,10,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,6,5,81,Re,Pyle017,44.36,-118.93,Y,FP,9.8,98,1,0.01,,,0.004,0,2,0.004,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,6,6,28,Re,Bradford01,35.23,-111.62,Y,FG_FP,14.4,144,4,0.15,,,0.22,0.01,50,0.11,N,,
SheepStation,7/11/2022,8,high,white,6,7,30,Re,Chambers02,39.95,-118.76,Y,FP,10.1,101,1,0.04,,,0.06,0.01,23,0.05,N,,
SheepStation,7/11/2022,8,high,white,6,8,37,Re,Chambers09,40.66,-116.73,Y,FP,12.8,128,1,0.05,,,0.03,0,13,0.03,Y,only loose seeds left,
SheepStation,,8,high,white,6,9,65,Re,Leger1,39.49,-119.84,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,6,10,42,Lo,Downs01,46.38145,-119.430272,Y,FP,11.8,118,1,0.04,,,0.01,0,4,0.01,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,7,1,92,Re,Symstad4,43.71,-102.58,Y,FG_FP,18.9,189,2,0.09,,,0.11,0.02,50,0.07,N,STEMBROKEALL FLOWERSDIED,
SheepStation,7/11/2022,8,high,white,7,2,25,Re,Symstad6,41.83,-103.71,Y,FG_FP,21.1,211,2,0.15,,,0.25,0.01,50,0.12,N,,
SheepStation,,8,high,white,7,3,32,Re,Chambers04,41.31,-117.63,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,7,4,52,Re,Hufft1,38.6701,-108.3286,Y,FP,8.4,84,1,0.01,,,0.02,0.002,6,0.01,Y,,
SheepStation,7/11/2022,8,high,white,7,5,100,Re,Chynoweth08,40.640878,-109.48689,Y,FP,17.5,175,1,0.08,,,0.03,0.004,10,0.03,Y,,
SheepStation,7/11/2022,8,high,white,7,6,103,Re,Davies03,42.68,-118.68,Y,FG_FP,13.9,139,2,0.06,,,0.08,0.01,37,0.06,N,,
SheepStation,7/11/2022,8,high,white,7,7,98,Re,Chynoweth05,40.480805,-109.438229,Y,FP,17.5,175,1,0.03,,,0.06,0.008,23,0.05,N,,
SheepStation,7/11/2022,8,high,white,7,8,57,Re,JackieOtt6,43.84,-101.94,Y,FG_FP,18.2,182,2,0.1,,,0.23,0.03,50,0.13,N,,
SheepStation,7/11/2022,8,high,white,7,9,83,Re,Reed01,38.52,-109.47,Y,FP,12.4,124,2,0.05,,,0.2,0.02,50,0.14,N,,
SheepStation,,8,high,white,7,10,39,Re,Copeland05,42.27,-118.71,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,8,1,97,Lo,Chynoweth03,39.83576,-109.61202,Y,FP,12.8,128,3,0.06,,,0.08,0.02,33,0.06,Y,,
SheepStation,7/11/2022,8,high,white,8,2,31,Re,Uzra1,40.35,-119.34,Y,UNK,6.2,62,,0.02,,,,,,,N,Tiller broke,
SheepStation,7/11/2022,8,high,white,8,3,49,Re,Getts3,40.43,-120.67,Y,FP,10.6,106,1,0.04,,,0.01,2,3,0.01,Y,,
SheepStation,7/11/2022,8,high,white,8,4,66,Re,Maron1,46.68,-114.03,Y,FP_FG,19.8,198,2,0.12,,,0.25,0.02,50,0.11,N,,
SheepStation,7/11/2022,8,high,white,8,5,44,Re,Downs03,45.9663,-120.3671,Y,FP,16.2,162,1,0.06,,,0.09,0.01,26,0.08,N,,
SheepStation,7/11/2022,8,high,white,8,6,58,Re,JackieOtt7,43.82,-101.94,Y,FP,17.9,179,1,0.05,,,0.05,0.01,17,0.04,Y,,
SheepStation,7/11/2022,8,high,white,8,7,60,Re,Lavin02,45.67,-111.03,Y,FP,15,150,1,0.05,,,0.04,0,12,0.04,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,8,8,43,Re,Downs02,46.25045,-119.53334,Y,FP,13.3,133,2,0.05,,,0.06,0.006,19,0.06,N,,
SheepStation,7/11/2022,8,high,white,8,9,17,Re,Adler17,41.44,-110.11,Y,FP,15.5,155,1,0.04,,,0.08,0.01,23,0.06,N,,
SheepStation,7/11/2022,8,high,white,8,10,105,Re,Blumenthal10,40.92,-102.52,Y,FP,17.8,178,1,0.08,,,0.1,0.005,37,0.1,N,,
SheepStation,7/11/2022,8,high,white,9,1,53,Re,Hufft2,39.547444,-105.102111,Y,FP,11.8,118,2,0.06,,,0.07,0.001,22,0.07,Y,,
SheepStation,7/11/2022,8,high,white,9,2,59,Re,Lavin01,44.68,-109.07,Y,FG,7.5,75,1,0.009,,,0.01,0.002,7,0.01,N,,
SheepStation,7/11/2022,8,high,white,9,3,71,Re,Porensky30,40.63,-105.27,Y,FP,20.2,202,1,0.08,,,0.17,0.02,50,0.14,N,,
SheepStation,7/11/2022,8,high,white,9,4,12,Re,Schupp02,40.2,-112.46,Y,FP,18.4,184,1,0.09,,,0.05,0,19,0.05,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,9,5,72,Re,Pyke3,44.60456358,-120.1924183,Y,FP,7.9,79,1,0.03,,,0.03,0.004,8,0.03,N,,
SheepStation,,8,high,white,9,6,93,Lo,Uzra2,40.84,-119.56,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,9,7,77,Re,Pyle010,43.19,-120,Y,FP,11.2,112,2,0.05,,,0.08,0.008,26,0.07,N,,
SheepStation,7/11/2022,8,high,white,9,8,61,Re,Lee1,36.82340833,-116.0163889,Y,FP,12,120,1,0.02,,,0.02,0.002,8,0.02,Y,,
SheepStation,7/11/2022,8,high,white,9,9,101,Re,Shriver01,34.06,-116.22,Y,FP,14.1,141,2,0.1,,,0.19,0.03,42,0.17,Y,,
SheepStation,,8,high,white,9,10,68,Re,Porensky1,43.24,-105.18,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,8,high,white,10,1,89,Re,Symstad1,44.59,-104.71,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,8,high,white,10,2,9,Re,Adler05,40.79,-111.87,Y,FG_FP,18.7,187,2,0.12,,,0.18,0.02,50,0.09,N,,
SheepStation,7/1/2022,8,high,white,10,3,30,Re,Chambers02,39.95,-118.76,Y,FP,8.8,88,1,0.02,,,0.03,0.01,10,0.02,N,,
SheepStation,7/11/2022,8,high,white,10,4,2,Re,AAFC05,50.09,-120.45,Y,FP,13.6,136,1,0.03,,,0.05,0.006,21,0.04,N,,
SheepStation,7/11/2022,8,high,white,10,5,13,Lo,Schupp01,39.85,-112.15,Y,FP,9.1,91,1,0.009,,,0,0,0,0,Y,all seeds dropped,
SheepStation,7/11/2022,8,high,white,10,6,6,Re,AAFC09,49.62,-119.8,Y,FP,20.8,208,1,0.08,,,0.11,0.01,48,0.1,N,,
SheepStation,7/11/2022,8,high,white,10,7,76,Re,Pyle009,43.42,-119.62,Y,FG_FP,16.4,164,2,0.2,,,0.35,0.02,50,0.15,N,,
SheepStation,7/11/2022,8,high,white,10,8,98,Lo,Chynoweth05,40.480805,-109.438229,Y,FP,8,80,1,0.006,,,0.004,0,2,0.004,Y,only loose seeds left,
SheepStation,7/11/2022,8,high,white,10,9,59,Re,Lavin01,44.68,-109.07,Y,FP,16.5,165,1,0.05,,,0.1,0.007,28,0.09,N,,
SheepStation,7/11/2022,8,high,white,10,10,38,Lo,Copeland01,43.7,-117.33,Y,FP,10,100,1,0.01,,,0.01,0,5,0.01,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,1,1,18,Re,Adler18,40.86,-114.22,Y,FP,22.5,225,1,0.04,,,0.03,0.01,11,0.03,Y,,
SheepStation,7/11/2022,9,high,white,1,2,7,Re,AAFC10,49.71,-120.05,Y,FG_FP,29,290,5,0.51,,,1.08,0.03,50,0.09,N,,
SheepStation,7/11/2022,9,high,white,1,3,66,Re,Maron1,46.68,-114.03,Y,FP,15.1,151,2,0.21,,,0.32,0.02,50,0.12,N,,
SheepStation,7/11/2022,9,high,white,1,4,46,Re,Fleishman_05,39.12,-117.27,Y,FP,21.7,217,1,0.08,,,0.06,0.01,17,0.05,Y,,
SheepStation,7/11/2022,9,high,white,1,5,8,Re,Blumenthal01,41.18,-104.9,Y,FP,20.3,203,2,0.13,,,0.2,0.03,50,0.14,N,,
SheepStation,7/11/2022,9,high,white,1,6,11,Re,Adler09,43.31,-112.27,Y,UNK,4.8,48,1,0.01,,,0,0,0,0,N,TILLER BROKE,
SheepStation,7/11/2022,9,high,white,1,7,43,Re,Downs02,46.25045,-119.53334,Y,FP,10.3,103,2,0.08,,,0.04,0.01,8,0.03,Y,,
SheepStation,,9,high,white,1,8,74,Re,Pyke21,47.61803776,-119.6830115,Y,,,0,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,1,9,14,Re,Adler13,41.44,-111.08,Y,FP,19.7,197,1,0.06,,,0.07,0.01,23,0.06,Y,,
SheepStation,7/11/2022,9,high,white,1,10,35,Re,Chambers07,43.94,-116.19,Y,FG_FP,18.8,188,3,0.12,,,0.2,0.03,50,0.12,N,,
SheepStation,7/1/2022,9,high,white,2,1,30,Re,Chambers02,39.95,-118.76,Y,FG_FP,22,220,5,0.41,,,1.1,0.03,50,0.12,N,,
SheepStation,7/11/2022,9,high,white,2,2,72,Re,Pyke3,44.60456358,-120.1924183,Y,FG_FP,19.2,192,3,0.24,,,0.16,0.005,50,0.15,Y,,
SheepStation,7/11/2022,9,high,white,2,3,61,Re,Lee1,36.82340833,-116.0163889,Y,FP,25,250,3,0.38,,,0.62,0.05,50,0.12,N,,
SheepStation,7/11/2022,9,high,white,2,4,82,Re,Pyle019,44.57,-119.65,Y,FP,14,140,1,0.02,,,0,0,0,0,Y,dropped all seeds,
SheepStation,7/11/2022,9,high,white,2,5,59,Re,Lavin01,44.68,-109.07,Y,FG_FP,18.7,187,2,0.11,,,0.08,0.009,32,0.07,Y,,
SheepStation,7/11/2022,9,high,white,2,6,68,Re,Porensky1,43.24,-105.18,Y,FP,13,130,1,0.03,,,0.02,0,11,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,2,7,6,Re,AAFC09,49.62,-119.8,Y,FP,16.9,169,1,0.11,,,0.15,0.02,50,0.1,N,,
SheepStation,7/11/2022,9,high,white,2,8,39,Re,Copeland05,42.27,-118.71,Y,FP_dead,16.5,165,2,0.13,,,0.14,0.01,42,0.13,Y,,
SheepStation,7/11/2022,9,high,white,2,9,101,Re,Shriver01,34.06,-116.22,Y,FG_FP,27.9,279,5,0.54,,,1,0.12,50,0.2,N,,
SheepStation,7/11/2022,9,high,white,2,10,91,Re,Symstad3,43.62,-103.47,Y,FG_FP,16,160,3,0.1,,,0.09,0.006,33,0.08,Y,,
SheepStation,7/11/2022,9,high,white,3,1,5,Re,AAFC08,49.57,-120.55,Y,FP,25.8,258,3,0.35,,,0.46,0.02,50,0.12,N,,
SheepStation,7/11/2022,9,high,white,3,2,44,Re,Downs03,45.9663,-120.3671,Y,FP,30.8,308,3,0.4,,,0.43,0.02,50,0.15,N,,
SheepStation,7/11/2022,9,high,white,3,3,9,Re,Adler05,40.79,-111.87,Y,FP,24.8,248,4,0.3,,,0.17,0.007,50,0.14,Y,one tiller broken,
SheepStation,7/11/2022,9,high,white,3,4,103,Re,Davies03,42.68,-118.68,Y,FP,16.7,167,2,0.16,,,0.1,0.001,34,0.1,Y,,
SheepStation,7/11/2022,9,high,white,3,5,75,Re,Pyle001,42.35,-118.65,Y,FP,10.8,108,1,0.03,,,0.04,0.007,14,0.04,N,,
SheepStation,7/11/2022,9,high,white,3,6,65,Re,Leger1,39.49,-119.84,Y,FP,11.7,117,1,0.06,,,0.006,0.002,1,0.004,Y,,
SheepStation,7/11/2022,9,high,white,3,7,37,Re,Chambers09,40.66,-116.73,Y,FP,13.5,135,1,0.04,,,0.02,0,7,0.02,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,3,8,62,Re,Lee2,35.3984,-115.7845,Y,FG_FP,16.2,162,4,0.24,,,0.45,0.09,50,0.15,N,,
SheepStation,7/11/2022,9,high,white,3,9,39,Re,Copeland05,42.27,-118.71,Y,FP,13.4,134,1,0.04,,,0.03,0,10,0.03,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,3,10,55,Re,JackieOtt2,43.71,-102.32,Y,FP,20.4,204,1,0.07,,,0.05,0.005,20,0.05,Y,,
SheepStation,7/11/2022,9,high,white,4,1,73,Re,Pyke8,46.74830998,-119.361636,Y,FP,18.2,182,4,0.16,,,0.13,0.01,46,0.12,Y,broken tiller,
SheepStation,7/11/2022,9,high,white,4,2,38,Lo,Copeland01,43.7,-117.33,Y,FP,19.5,195,1,0.07,,,0.08,0.003,24,0.07,Y,,
SheepStation,7/1/2022,9,high,white,4,3,1,Re,AAFC04,50.08,-120.65,Y,FP,18.3,183,2,0.11,,,0.17,0.04,50,0.11,N,,
SheepStation,7/11/2022,9,high,white,4,4,18,Re,Adler18,40.86,-114.22,Y,FP,13,130,1,0.03,,,0.01,0,6,0.01,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,4,5,92,Re,Symstad4,43.71,-102.58,Y,FP,20.8,208,2,0.18,,,0.14,0.009,50,0.13,Y,,
SheepStation,7/11/2022,9,high,white,4,6,90,Re,Symstad2,43.87,-103.46,Y,FP,19,190,2,0.15,,,0.14,0.01,50,0.13,Y,,
SheepStation,7/11/2022,9,high,white,4,7,47,Re,Fleishman_07,39.17,-117.44,Y,FP,18.8,188,3,0.17,,,0.07,0.001,20,0.06,Y,,
SheepStation,7/1/2022,9,high,white,4,8,29,Re,Chambers01,39.55,-119.58,Y,FG_FP,16.2,162,3,0.2,,,0.48,0.07,50,0.13,N,,
SheepStation,7/11/2022,9,high,white,4,9,17,Re,Adler17,41.44,-110.11,Y,FP,14.3,143,1,0.08,,,0.02,0.002,7,0.02,Y,,
SheepStation,7/11/2022,9,high,white,4,10,58,Re,JackieOtt7,43.82,-101.94,Y,FP_FG,20.7,207,4,0.02,,,0.2,0.02,50,0.12,N,,
SheepStation,7/11/2022,9,high,white,5,1,102,Re,Shriver02,48,-114.04,Y,FP,15.5,155,2,0.1,,,0.06,0.001,23,0.06,Y,,
SheepStation,7/11/2022,9,high,white,5,2,13,Re,Schupp01,39.85,-112.15,Y,FP,14.5,145,1,0.03,,,0.01,0.001,3,0.001,Y,,
SheepStation,7/11/2022,9,high,white,5,3,26,Re,Chynoweth01,39.76604,-109.5635,Y,FP,21.4,214,1,0.1,,,0.11,0.004,32,0.11,N,,
SheepStation,,9,high,white,5,4,24,Re,Blumenthal08,40.64,-104.56,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,5,5,81,Re,Pyle017,44.36,-118.93,Y,FP,21.7,217,1,0.07,,,0.1,0.02,39,0.08,N,,
SheepStation,7/11/2022,9,high,white,5,6,12,Re,Schupp02,40.2,-112.46,Y,BS_FG_FP,25.3,253,3,0.14,,,0.1,0.003,36,0.09,Y,,
SheepStation,7/11/2022,9,high,white,5,7,102,Re,Shriver02,48,-114.04,Y,FP,8.5,85,1,0.02,,,0.006,0,2,0.006,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,5,8,97,Lo,Chynoweth03,39.83576,-109.61202,Y,FP,22.7,227,1,0.06,,,0.1,0.01,35,0.09,N,,
SheepStation,7/11/2022,9,high,white,5,9,42,Lo,Downs01,46.38145,-119.430272,Y,FP,20.8,208,1,0.1,,,0.07,0.01,16,0.06,Y,,
SheepStation,7/11/2022,9,high,white,5,10,77,Re,Pyle010,43.19,-120,Y,FP,25.4,254,2,0.22,,,0.08,0.003,31,0.08,Y,broken tiller,
SheepStation,7/11/2022,9,high,white,6,1,71,Re,Porensky30,40.63,-105.27,Y,FG_FP,31,310,4,0.25,,,0.44,0.03,50,0.12,N,,
SheepStation,7/1/2022,9,high,white,6,2,31,Re,Uzra1,40.35,-119.34,Y,FP,9.8,98,1,0.03,,,0.04,0.01,13,0.03,N,,
SheepStation,7/11/2022,9,high,white,6,3,86,Re,Schupp03,38.6,-113.79,Y,FP,5.9,59,1,0.01,,,0.01,0,1,0.01,Y,,
SheepStation,7/11/2022,9,high,white,6,4,49,Re,Getts3,40.43,-120.67,Y,FP,15.6,156,1,0.03,,,0.01,0.01,0,0,Y,,
SheepStation,7/11/2022,9,high,white,6,5,88,Lo,Schupp05,39.11,-112.74,Y,FP,11.5,115,1,0.01,,,0.01,0,1,0.01,Y,,
SheepStation,7/1/2022,9,high,white,6,6,33,Re,Chambers05,41.54,-117.75,Y,FG_FP,21.5,215,3,0.16,,,0.42,0.04,50,0.15,N,,
SheepStation,7/11/2022,9,high,white,6,7,39,Re,Copeland05,42.27,-118.71,Y,FP,3.3,33,1,0.01,,,0,0,0,0,Y,,
SheepStation,7/11/2022,9,high,white,6,8,18,Re,Adler18,40.86,-114.22,Y,FP,17,170,1,0.04,,,0.02,0.01,5,0.01,Y,,
SheepStation,7/11/2022,9,high,white,6,9,51,Re,Holdrege1,41.61,-111.57,Y,FP,21.7,217,2,0.16,,,0.11,0.03,28,0.08,Y,,
SheepStation,,9,high,white,6,10,87,Lo,Schupp04,38.52,-113.55,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,7,1,56,Re,JackieOtt5,43.78,-102.61,Y,FP,11,110,1,0.03,,,0.05,0.01,18,0.04,N,,
SheepStation,,9,high,white,7,2,17,Re,Adler17,41.44,-110.11,N,V2,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,7,3,57,Re,JackieOtt6,43.84,-101.94,Y,FP,15.3,153,1,0.04,,,0.12,0.02,37,0.1,N,,
SheepStation,,9,high,white,7,4,100,Re,Chynoweth08,40.640878,-109.48689,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,7,5,79,Re,Pyle015,43.8,-119,Y,FP,9,90,1,0.02,,,0.03,0.02,7,0.01,Y,,
SheepStation,7/11/2022,9,high,white,7,6,84,Re,Reed03,38.75,-109.79,Y,FP,16.7,167,1,0.03,,,0.03,0.02,2,0.01,Y,,
SheepStation,,9,high,white,7,7,52,Re,Hufft1,38.6701,-108.3286,N,NA,NA,NA,,,,,,,,,,,
SheepStation,,9,high,white,7,8,93,Lo,Uzra2,40.84,-119.56,Y,,,0,,,,,,,,,,,
SheepStation,,9,high,white,7,9,64,Re,Lee4,35.4564,-115.52,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,7,10,25,Re,Symstad6,41.83,-103.71,Y,FP,20.2,202,1,0.04,,,0.02,0.02,1,0,Y,,
SheepStation,7/11/2022,9,high,white,8,1,56,Re,JackieOtt5,43.78,-102.61,Y,FP,11,110,1,0.01,,,0.02,0,4,0.02,N,,
SheepStation,7/11/2022,9,high,white,8,2,14,Re,Adler13,41.44,-111.08,Y,FP,11.9,119,1,0.02,,,0.03,0.01,14,0.02,Y,,
SheepStation,,9,high,white,8,3,43,Re,Downs02,46.25045,-119.53334,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,8,4,28,Re,Bradford01,35.23,-111.62,Y,FP,14.2,142,3,0.1,,,0.08,0.02,23,0.06,Y,,
SheepStation,,9,high,white,8,5,19,Re,Barnett01,43.48,-110.74,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,8,6,76,Re,Pyle009,43.42,-119.62,Y,FP,14,140,1,0.03,,,0.04,0.01,12,0.03,Y,,
SheepStation,,9,high,white,8,7,69,Re,Porensky17,43.34,-105.13,Y,,,0,,,,,,,,,,,
SheepStation,7/1/2022,9,high,white,8,8,34,Re,Chambers06,41.54,-117.78,Y,FG_FP,26.5,265,3,0.22,,,0.64,0.02,50,0.13,N,,
SheepStation,7/11/2022,9,high,white,8,9,32,Re,Chambers04,41.31,-117.63,Y,FP,17.3,173,2,0.1,,,0.07,0.008,32,0.07,Y,,
SheepStation,7/11/2022,9,high,white,8,10,38,Lo,Copeland01,43.7,-117.33,Y,FP,19,190,1,0.03,,,0.006,0,2,0.006,Y,only loose seeds left,
SheepStation,7/1/2022,9,high,white,9,1,63,Re,Lee3,36.5247,-115.8987,Y,FG_FP,12.7,127,2,0.06,,,0.11,0.02,35,0.08,N,,
SheepStation,,9,high,white,9,2,53,Re,Hufft2,39.547444,-105.102111,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,9,3,83,Re,Reed01,38.52,-109.47,Y,FP,7.8,78,1,0.02,,,0.002,0,1,0.002,Y,only loose seeds left,
SheepStation,7/11/2022,9,high,white,9,4,55,Re,JackieOtt2,43.71,-102.32,Y,FP,5.6,56,1,0.03,,,0.02,0.001,8,0.02,Y,,
SheepStation,,9,high,white,9,5,98,Lo,Chynoweth05,40.480805,-109.438229,N,NA,NA,NA,,,,,,,,,,,
SheepStation,7/11/2022,9,high,white,9,6,36,Re,Chambers08,42.24,-114.57,Y,BS,4.3,43,1,0.003,,,0.001,0.001,0,0,N,didnt produce seeds yet,
SheepStation,7/11/2022,9,high,white,9,7,33,Re,Chambers05,41.54,-117.75,Y,FP,12.5,125,1,0.02,,,0,0,0,0,Y,all seeds dropped,
