Site,Date,Block,Albedo,Density,x,y,growout,Source,Live,Length_mm,V,notes
Cheyenne,11/17/21,8,white,Low,11,5,105_Logan,Blumenthal10,N,,,
Cheyenne,11/17/21,9,black,Low,6,1,105_Logan,Blumenthal10,Y,8,V0,
Cheyenne,11/17/21,10,black,Low,4,4,105_Logan,Blumenthal10,Y,28,V0,
Cheyenne,11/17/21,10,white,High,4,7,105_Logan,Blumenthal10,N,,,
Cheyenne,11/10/21,1,black,High,9,9,105_Reno,Blumenthal10,Y,36,V0,
Cheyenne,11/10/21,1,black,Low,15,1,105_Reno,Blumenthal10,Y,32,V0,
Cheyenne,11/10/21,1,white,High,3,2,105_Reno,Blumenthal10,Y,15,V0,
Cheyenne,11/10/21,2,black,Low,17,1,105_Reno,Blumenthal10,Y,41,V0,
Cheyenne,11/10/21,2,white,Low,10,1,105_Reno,Blumenthal10,Y,13,V0,
Cheyenne,11/10/21,3,black,Low,8,4,105_Reno,Blumenthal10,Y,6,V0,
Cheyenne,11/15/21,4,black,High,1,8,105_Reno,Blumenthal10,Y,38,V0,
Cheyenne,11/15/21,4,white,High,5,10,105_Reno,Blumenthal10,Y,20,V0,
Cheyenne,11/15/21,5,black,Low,10,2,105_Reno,Blumenthal10,Y,23,V0,
Cheyenne,11/15/21,5,white,High,3,1,105_Reno,Blumenthal10,Y,12,V0,
Cheyenne,11/15/21,5,white,High,8,1,105_Reno,Blumenthal10,Y,24,V0,
Cheyenne,11/15/21,6,black,Low,7,2,105_Reno,Blumenthal10,Y,30,V0,
Cheyenne,11/15/21,6,white,High,4,8,105_Reno,Blumenthal10,Y,16,V0,
Cheyenne,11/16/21,7,white,High,1,6,105_Reno,Blumenthal10,Y,32,V0,
Cheyenne,11/17/21,8,black,High,2,2,105_Reno,Blumenthal10,Y,32,V0,leaf damaged but unbroken
Cheyenne,11/17/21,8,black,Low,3,2,105_Reno,Blumenthal10,N,,,
Cheyenne,11/17/21,8,white,High,1,8,105_Reno,Blumenthal10,Y,24,V0,
Cheyenne,11/17/21,9,black,High,4,4,105_Reno,Blumenthal10,Y,44,V0,
Cheyenne,11/17/21,9,white,High,3,1,105_Reno,Blumenthal10,Y,14,V0,
Cheyenne,11/17/21,9,white,Low,6,3,105_Reno,Blumenthal10,Y,7,V0,
Cheyenne,11/17/21,10,black,High,9,7,105_Reno,Blumenthal10,Y,15,V0,
Cheyenne,11/17/21,10,white,Low,1,2,105_Reno,Blumenthal10,Y,7,V0,leaf broken
Cheyenne,11/10/21,1,black,High,4,2,11_Reno,Adler09,Y,30,V0,
Cheyenne,11/10/21,1,black,High,4,7,11_Reno,Adler09,Y,33,V0,
Cheyenne,11/10/21,1,black,Low,1,1,11_Reno,Adler09,Y,41,V1,
Cheyenne,11/10/21,1,black,Low,13,2,11_Reno,Adler09,Y,39,V1,
Cheyenne,11/10/21,1,white,High,5,8,11_Reno,Adler09,Y,29,V0,
Cheyenne,11/10/21,1,white,High,8,9,11_Reno,Adler09,Y,23,V0,
Cheyenne,11/10/21,1,white,Low,17,4,11_Reno,Adler09,N,,,
Cheyenne,11/10/21,1,white,Low,20,4,11_Reno,Adler09,Y,17,V0,
Cheyenne,11/10/21,2,black,High,8,2,11_Reno,Adler09,Y,7,V0,
Cheyenne,11/10/21,2,black,Low,5,3,11_Reno,Adler09,Y,33,V0,
Cheyenne,11/10/21,2,white,High,9,3,11_Reno,Adler09,Y,23,V0,
Cheyenne,11/10/21,2,white,Low,9,2,11_Reno,Adler09,Y,12,V0,
Cheyenne,11/15/21,3,black,High,3,8,11_Reno,Adler09,Y,26,V0,
Cheyenne,11/10/21,3,black,Low,11,2,11_Reno,Adler09,Y,12,V0,
Cheyenne,11/15/21,3,white,High,2,2,11_Reno,Adler09,Y,18,V0,
Cheyenne,11/10/21,3,white,Low,9,2,11_Reno,Adler09,Y,8,V0,
Cheyenne,11/15/21,4,black,High,2,2,11_Reno,Adler09,Y,40,V0,
Cheyenne,11/15/21,4,black,Low,7,2,11_Reno,Adler09,Y,36,V1,leaf broken
Cheyenne,11/15/21,4,white,High,4,9,11_Reno,Adler09,Y,21,V0,
Cheyenne,11/15/21,4,white,Low,17,5,11_Reno,Adler09,Y,22,V0,
Cheyenne,11/15/21,5,black,High,2,1,11_Reno,Adler09,Y,37,V0,
Cheyenne,11/15/21,5,black,Low,3,2,11_Reno,Adler09,Y,27,V0,
Cheyenne,11/15/21,5,white,High,1,8,11_Reno,Adler09,N,,,
Cheyenne,11/15/21,5,white,Low,10,2,11_Reno,Adler09,Y,22,V0,
Cheyenne,11/15/21,6,black,High,6,4,11_Reno,Adler09,Y,43,V0,
Cheyenne,11/15/21,6,black,Low,12,3,11_Reno,Adler09,Y,17,V1,leaf broken
Cheyenne,11/15/21,6,white,High,9,5,11_Reno,Adler09,Y,31,V0,
Cheyenne,11/15/21,6,white,Low,16,1,11_Reno,Adler09,Y,14,V0,
Cheyenne,11/16/21,7,black,High,8,4,11_Reno,Adler09,Y,42,V1,
Cheyenne,11/16/21,7,black,High,8,7,11_Reno,Adler09,Y,40,V1,
Cheyenne,11/16/21,7,black,Low,14,1,11_Reno,Adler09,Y,39,V0,
Cheyenne,11/16/21,7,black,Low,16,5,11_Reno,Adler09,Y,43,V1,
Cheyenne,11/16/21,7,white,High,8,1,11_Reno,Adler09,Y,37,V0,
Cheyenne,11/16/21,7,white,High,8,8,11_Reno,Adler09,Y,31,V0,
Cheyenne,11/17/21,7,white,Low,9,2,11_Reno,Adler09,Y,35,V0,
Cheyenne,11/17/21,7,white,Low,14,4,11_Reno,Adler09,Y,27,V0,toothpick broken to ground level
Cheyenne,11/17/21,8,black,High,6,10,11_Reno,Adler09,Y,21,V0,
Cheyenne,11/17/21,8,black,Low,14,3,11_Reno,Adler09,Y,26,V0,
Cheyenne,11/17/21,8,white,High,10,10,11_Reno,Adler09,Y,38,V0,
Cheyenne,11/17/21,8,white,Low,16,4,11_Reno,Adler09,Y,32,V0,
Cheyenne,11/17/21,9,black,High,4,2,11_Reno,Adler09,Y,49,V1,
Cheyenne,11/17/21,9,black,Low,8,1,11_Reno,Adler09,Y,17,V1,leaf broken
Cheyenne,11/17/21,9,white,High,6,6,11_Reno,Adler09,Y,28,V0,
Cheyenne,11/17/21,9,white,Low,18,4,11_Reno,Adler09,Y,29,V0,
Cheyenne,11/17/21,10,black,High,4,2,11_Reno,Adler09,Y,22,V0,
Cheyenne,11/17/21,10,black,Low,3,1,11_Reno,Adler09,Y,46,V1,
Cheyenne,11/17/21,10,white,High,4,6,11_Reno,Adler09,Y,22,V0,
Cheyenne,11/17/21,10,white,Low,16,5,11_Reno,Adler09,Y,20,V0,
Cheyenne,11/10/21,1,black,High,1,5,12_Reno,Schupp02,Y,13,V0,leaf broken
Cheyenne,11/10/21,1,black,Low,4,1,12_Reno,Schupp02,Y,40,V0,
Cheyenne,11/10/21,1,white,High,4,1,12_Reno,Schupp02,Y,19,V0,
Cheyenne,11/10/21,1,white,Low,12,1,12_Reno,Schupp02,Y,16,V0,
Cheyenne,11/10/21,2,black,High,1,1,12_Reno,Schupp02,Y,29,V0,
Cheyenne,11/10/21,2,black,Low,11,1,12_Reno,Schupp02,Y,34,V0,
Cheyenne,11/10/21,2,white,High,2,8,12_Reno,Schupp02,Y,16,V0,
Cheyenne,11/10/21,2,white,Low,1,4,12_Reno,Schupp02,N,,,
Cheyenne,11/15/21,3,black,High,9,2,12_Reno,Schupp02,Y,38,V0,
Cheyenne,11/10/21,3,black,Low,16,3,12_Reno,Schupp02,Y,26,V0,
Cheyenne,11/15/21,3,white,High,3,8,12_Reno,Schupp02,Y,19,V0,
Cheyenne,11/10/21,3,white,Low,7,2,12_Reno,Schupp02,Y,13,V0,
Cheyenne,11/15/21,4,black,High,4,6,12_Reno,Schupp02,Y,41,V0,
Cheyenne,11/15/21,4,black,Low,5,1,12_Reno,Schupp02,Y,28,V0,
Cheyenne,11/15/21,4,white,High,10,1,12_Reno,Schupp02,Y,25,V0,
Cheyenne,11/15/21,4,white,Low,16,2,12_Reno,Schupp02,Y,6,V0,
Cheyenne,11/15/21,5,black,High,2,9,12_Reno,Schupp02,Y,46,V1,
Cheyenne,11/15/21,5,black,Low,10,5,12_Reno,Schupp02,Y,46,V1,
Cheyenne,11/15/21,5,white,High,6,5,12_Reno,Schupp02,Y,18,V0,
Cheyenne,11/15/21,5,white,Low,15,1,12_Reno,Schupp02,Y,23,V0,
Cheyenne,11/15/21,6,black,High,8,1,12_Reno,Schupp02,Y,35,V0,
Cheyenne,11/15/21,6,black,Low,16,1,12_Reno,Schupp02,Y,36,V1,
Cheyenne,11/15/21,6,white,High,3,10,12_Reno,Schupp02,Y,17,V0,
Cheyenne,11/15/21,6,white,Low,11,5,12_Reno,Schupp02,Y,21,V0,
Cheyenne,11/16/21,7,black,High,3,8,12_Reno,Schupp02,Y,15,V0,
Cheyenne,11/16/21,7,black,High,4,9,12_Reno,Schupp02,Y,49,V1,
Cheyenne,11/16/21,7,black,Low,6,5,12_Reno,Schupp02,Y,44,V1,
Cheyenne,11/16/21,7,black,Low,14,3,12_Reno,Schupp02,Y,35,V0,
Cheyenne,11/16/21,7,white,High,5,1,12_Reno,Schupp02,Y,25,V0,
Cheyenne,11/16/21,7,white,High,9,3,12_Reno,Schupp02,Y,35,V0,
Cheyenne,11/17/21,7,white,Low,11,4,12_Reno,Schupp02,Y,39,V0,
Cheyenne,11/17/21,7,white,Low,18,4,12_Reno,Schupp02,Y,36,V0,
Cheyenne,11/17/21,8,black,High,10,6,12_Reno,Schupp02,Y,36,V0,
Cheyenne,11/17/21,8,black,Low,6,5,12_Reno,Schupp02,Y,33,V0,
Cheyenne,11/17/21,8,white,High,9,6,12_Reno,Schupp02,N,,,
Cheyenne,11/17/21,8,white,Low,7,1,12_Reno,Schupp02,Y,19,V0,
Cheyenne,11/17/21,9,black,High,4,8,12_Reno,Schupp02,Y,34,V0,
Cheyenne,11/17/21,9,black,High,10,3,12_Reno,Schupp02,Y,49,V1,
Cheyenne,11/17/21,9,black,Low,6,5,12_Reno,Schupp02,Y,18,V1,leaf broken
Cheyenne,11/17/21,9,black,Low,8,2,12_Reno,Schupp02,Y,44,V1,
Cheyenne,11/17/21,9,white,High,3,10,12_Reno,Schupp02,Y,28,V0,
Cheyenne,11/17/21,9,white,High,10,9,12_Reno,Schupp02,Y,25,V0,
Cheyenne,11/17/21,9,white,Low,6,2,12_Reno,Schupp02,N,,,
Cheyenne,11/17/21,9,white,Low,9,5,12_Reno,Schupp02,Y,38,V0,
Cheyenne,11/17/21,10,black,High,4,3,12_Reno,Schupp02,Y,45,V1,
Cheyenne,11/17/21,10,black,Low,4,1,12_Reno,Schupp02,Y,46,V0,
Cheyenne,11/17/21,10,white,High,2,6,12_Reno,Schupp02,Y,20,V0,leaf broken
Cheyenne,11/17/21,10,white,Low,13,3,12_Reno,Schupp02,Y,29,V0,
Cheyenne,11/10/21,3,black,Low,17,1,13_Logan,Schupp01,Y,5,V0,
Cheyenne,11/15/21,5,black,Low,5,3,13_Logan,Schupp01,Y,40,V0,
Cheyenne,11/16/21,7,white,High,3,6,13_Logan,Schupp01,Y,28,V0,
Cheyenne,11/17/21,7,white,Low,5,3,13_Logan,Schupp01,Y,24,V0,
Cheyenne,11/17/21,8,black,High,2,6,13_Logan,Schupp01,Y,25,V0,
Cheyenne,11/17/21,9,black,High,2,10,13_Logan,Schupp01,Y,28,V0,leaf broken
Cheyenne,11/10/21,1,black,High,2,1,13_Reno,Schupp01,Y,31,V0,
Cheyenne,11/10/21,1,black,Low,9,5,13_Reno,Schupp01,Y,29,V0,
Cheyenne,11/10/21,1,white,High,6,7,13_Reno,Schupp01,Y,21,V0,
Cheyenne,11/10/21,1,white,Low,6,3,13_Reno,Schupp01,Y,17,V0,
Cheyenne,11/10/21,2,black,High,3,1,13_Reno,Schupp01,Y,4,V0,
Cheyenne,11/10/21,2,black,Low,19,2,13_Reno,Schupp01,N,,,
Cheyenne,11/10/21,2,white,High,4,4,13_Reno,Schupp01,Y,16,V0,
Cheyenne,11/10/21,2,white,Low,4,3,13_Reno,Schupp01,Y,14,V0,
Cheyenne,11/15/21,3,black,High,4,4,13_Reno,Schupp01,Y,45,V0,
Cheyenne,11/15/21,3,black,High,5,8,13_Reno,Schupp01,Y,35,V0,
Cheyenne,11/10/21,3,black,Low,7,2,13_Reno,Schupp01,Y,9,V0,
Cheyenne,11/15/21,3,white,High,1,8,13_Reno,Schupp01,Y,29,V0,
Cheyenne,11/15/21,3,white,High,2,5,13_Reno,Schupp01,Y,9,V0,leaf broken
Cheyenne,11/10/21,3,white,Low,4,5,13_Reno,Schupp01,Y,6,V0,
Cheyenne,11/10/21,3,white,Low,15,2,13_Reno,Schupp01,Y,18,V0,
Cheyenne,11/15/21,4,black,High,3,5,13_Reno,Schupp01,Y,28,V0,leaf damaged but unbroken
Cheyenne,11/15/21,4,black,Low,11,2,13_Reno,Schupp01,Y,49,V0,
Cheyenne,11/15/21,4,white,High,10,5,13_Reno,Schupp01,N,,,
Cheyenne,11/15/21,4,white,Low,5,5,13_Reno,Schupp01,Y,10,V0,
Cheyenne,11/15/21,5,black,High,1,5,13_Reno,Schupp01,Y,38,V1,
Cheyenne,11/15/21,5,white,High,9,3,13_Reno,Schupp01,Y,34,V0,
Cheyenne,11/15/21,5,white,Low,19,1,13_Reno,Schupp01,Y,16,V0,
Cheyenne,11/15/21,6,black,High,10,4,13_Reno,Schupp01,Y,48,V1,
Cheyenne,11/15/21,6,black,Low,7,1,13_Reno,Schupp01,Y,42,V1,
Cheyenne,11/15/21,6,white,High,10,5,13_Reno,Schupp01,Y,19,V0,
Cheyenne,11/15/21,6,white,Low,5,5,13_Reno,Schupp01,Y,21,V0,
Cheyenne,11/16/21,7,black,High,5,5,13_Reno,Schupp01,Y,40,V1,leaf broken
Cheyenne,11/16/21,7,black,Low,3,3,13_Reno,Schupp01,Y,24,V0,
Cheyenne,11/17/21,8,black,Low,13,1,13_Reno,Schupp01,Y,39,V1,
Cheyenne,11/17/21,8,white,High,4,4,13_Reno,Schupp01,Y,22,V0,
Cheyenne,11/17/21,8,white,Low,10,1,13_Reno,Schupp01,Y,25,V0,leaf broken
Cheyenne,11/17/21,9,black,Low,19,1,13_Reno,Schupp01,Y,19,V0,
Cheyenne,11/17/21,9,white,High,2,6,13_Reno,Schupp01,Y,36,V0,
Cheyenne,11/17/21,9,white,Low,4,5,13_Reno,Schupp01,Y,18,V0,
Cheyenne,11/17/21,10,black,High,6,6,13_Reno,Schupp01,Y,37,V0,
Cheyenne,11/17/21,10,black,Low,6,4,13_Reno,Schupp01,Y,39,V1,
Cheyenne,11/17/21,10,white,High,6,2,13_Reno,Schupp01,Y,29,V0,
Cheyenne,11/17/21,10,white,Low,15,5,13_Reno,Schupp01,Y,32,V0,
Cheyenne,11/10/21,1,black,High,3,7,14_Reno,Adler13,Y,35,V0,
Cheyenne,11/10/21,1,black,Low,2,2,14_Reno,Adler13,Y,37,V0,
Cheyenne,11/10/21,1,white,High,6,5,14_Reno,Adler13,Y,20,V0,
Cheyenne,11/10/21,1,white,Low,18,2,14_Reno,Adler13,Y,23,V0,
Cheyenne,11/10/21,2,black,High,3,10,14_Reno,Adler13,Y,18,V0,
Cheyenne,11/10/21,2,black,High,4,4,14_Reno,Adler13,Y,13,V0,leaf broken
Cheyenne,11/10/21,2,black,Low,5,2,14_Reno,Adler13,Y,28,V0,
Cheyenne,11/10/21,2,black,Low,10,5,14_Reno,Adler13,Y,26,V0,leaf damaged but unbroken
Cheyenne,11/10/21,2,white,High,3,10,14_Reno,Adler13,Y,31,V0,
Cheyenne,11/10/21,2,white,High,6,10,14_Reno,Adler13,Y,20,V0,
Cheyenne,11/10/21,2,white,Low,5,2,14_Reno,Adler13,Y,18,V0,
Cheyenne,11/10/21,2,white,Low,19,3,14_Reno,Adler13,N,,,
Cheyenne,11/15/21,3,black,High,7,9,14_Reno,Adler13,N,,,
Cheyenne,11/15/21,3,black,High,10,10,14_Reno,Adler13,Y,32,V0,
Cheyenne,11/10/21,3,black,Low,1,2,14_Reno,Adler13,Y,30,V0,
Cheyenne,11/10/21,3,black,Low,1,5,14_Reno,Adler13,Y,5,V0,leaf broken
Cheyenne,11/15/21,3,white,High,5,9,14_Reno,Adler13,Y,17,V0,
Cheyenne,11/15/21,3,white,High,6,4,14_Reno,Adler13,Y,20,V0,
Cheyenne,11/10/21,3,white,Low,3,4,14_Reno,Adler13,Y,18,V0,
Cheyenne,11/10/21,3,white,Low,10,2,14_Reno,Adler13,Y,14,V0,
Cheyenne,11/15/21,4,black,High,7,8,14_Reno,Adler13,N,,,
Cheyenne,11/15/21,4,black,Low,14,1,14_Reno,Adler13,Y,44,V1,
Cheyenne,11/15/21,4,white,High,9,8,14_Reno,Adler13,Y,22,V0,
Cheyenne,11/15/21,4,white,Low,2,2,14_Reno,Adler13,Y,11,V0,
Cheyenne,11/15/21,5,black,High,7,2,14_Reno,Adler13,N,,,
Cheyenne,11/15/21,5,black,Low,18,1,14_Reno,Adler13,Y,42,V0,
Cheyenne,11/15/21,5,white,High,1,5,14_Reno,Adler13,Y,13,V0,
Cheyenne,11/15/21,5,white,Low,3,1,14_Reno,Adler13,Y,18,V0,
Cheyenne,11/15/21,6,black,High,9,4,14_Reno,Adler13,Y,30,V1,
Cheyenne,11/15/21,6,black,Low,6,4,14_Reno,Adler13,Y,37,V0,
Cheyenne,11/15/21,6,white,High,6,6,14_Reno,Adler13,Y,27,V0,
Cheyenne,11/15/21,6,white,Low,8,1,14_Reno,Adler13,Y,25,V0,
Cheyenne,11/16/21,7,black,High,3,4,14_Reno,Adler13,Y,36,V0,
Cheyenne,11/16/21,7,black,Low,2,2,14_Reno,Adler13,Y,27,V1,leaf broken
Cheyenne,11/16/21,7,white,High,4,1,14_Reno,Adler13,Y,21,V0,
Cheyenne,11/17/21,7,white,Low,18,2,14_Reno,Adler13,N,,,
Cheyenne,11/17/21,8,black,High,2,9,14_Reno,Adler13,Y,20,V0,
Cheyenne,11/17/21,8,black,Low,4,1,14_Reno,Adler13,Y,14,V0,leaf broken
Cheyenne,11/17/21,8,white,High,2,6,14_Reno,Adler13,Y,15,V0,
Cheyenne,11/17/21,8,white,Low,12,2,14_Reno,Adler13,Y,32,V0,
Cheyenne,11/17/21,9,black,High,10,4,14_Reno,Adler13,Y,45,V1,
Cheyenne,11/17/21,9,black,Low,4,5,14_Reno,Adler13,Y,35,V0,
Cheyenne,11/17/21,9,white,High,1,2,14_Reno,Adler13,Y,14,V0,
Cheyenne,11/17/21,9,white,Low,14,3,14_Reno,Adler13,Y,12,V0,
Cheyenne,11/17/21,10,black,High,5,6,14_Reno,Adler13,Y,46,V1,
Cheyenne,11/17/21,10,black,Low,9,2,14_Reno,Adler13,Y,40,V0,
Cheyenne,11/17/21,10,white,High,2,9,14_Reno,Adler13,Y,33,V0,
Cheyenne,11/17/21,10,white,Low,5,2,14_Reno,Adler13,Y,30,V0,
Cheyenne,11/10/21,1,black,High,6,6,17_Reno,Adler17,Y,37,V0,
Cheyenne,11/10/21,1,black,Low,5,5,17_Reno,Adler17,Y,13,V0,
Cheyenne,11/10/21,1,white,High,10,9,17_Reno,Adler17,Y,17,V0,
Cheyenne,11/10/21,1,white,Low,8,5,17_Reno,Adler17,Y,12,V0,
Cheyenne,11/10/21,2,black,High,7,10,17_Reno,Adler17,Y,13,V0,leaf broken
Cheyenne,11/10/21,2,black,Low,3,4,17_Reno,Adler17,Y,33,V0,
Cheyenne,11/10/21,2,white,High,5,1,17_Reno,Adler17,Y,2,V0,
Cheyenne,11/10/21,2,white,Low,8,5,17_Reno,Adler17,N,,,
Cheyenne,11/15/21,3,black,High,9,1,17_Reno,Adler17,Y,44,V1,
Cheyenne,11/10/21,3,black,Low,3,2,17_Reno,Adler17,Y,7,V0,leaf broken
Cheyenne,11/15/21,3,white,High,10,6,17_Reno,Adler17,Y,14,V0,
Cheyenne,11/10/21,3,white,Low,15,1,17_Reno,Adler17,Y,10,V0,
Cheyenne,11/15/21,4,black,High,1,9,17_Reno,Adler17,Y,33,V0,
Cheyenne,11/15/21,4,black,Low,2,1,17_Reno,Adler17,Y,43,V0,
Cheyenne,11/15/21,4,white,High,7,3,17_Reno,Adler17,Y,12,V0,
Cheyenne,11/15/21,4,white,Low,14,1,17_Reno,Adler17,Y,8,V0,
Cheyenne,11/15/21,5,black,High,3,9,17_Reno,Adler17,Y,43,V1,
Cheyenne,11/15/21,5,black,High,8,1,17_Reno,Adler17,Y,41,V0,
Cheyenne,11/15/21,5,black,Low,6,3,17_Reno,Adler17,Y,41,V0,
Cheyenne,11/15/21,5,black,Low,6,4,17_Reno,Adler17,Y,30,V0,
Cheyenne,11/15/21,5,white,High,3,2,17_Reno,Adler17,N,,,
Cheyenne,11/15/21,5,white,High,6,9,17_Reno,Adler17,Y,1,V0,
Cheyenne,11/15/21,5,white,Low,3,4,17_Reno,Adler17,Y,7,V0,
Cheyenne,11/15/21,5,white,Low,14,5,17_Reno,Adler17,Y,24,V0,
Cheyenne,11/15/21,6,black,High,8,6,17_Reno,Adler17,Y,38,V0,
Cheyenne,11/15/21,6,black,Low,15,5,17_Reno,Adler17,Y,31,V0,
Cheyenne,11/15/21,6,white,High,9,9,17_Reno,Adler17,Y,22,V0,
Cheyenne,11/15/21,6,white,Low,11,3,17_Reno,Adler17,Y,12,V0,
Cheyenne,11/16/21,7,black,High,4,5,17_Reno,Adler17,Y,37,V0,leaf broken
Cheyenne,11/16/21,7,black,Low,13,4,17_Reno,Adler17,Y,20,V0,leaf broken
Cheyenne,11/16/21,7,white,High,8,4,17_Reno,Adler17,Y,33,V0,
Cheyenne,11/17/21,7,white,Low,7,3,17_Reno,Adler17,Y,18,V0,
Cheyenne,11/17/21,8,black,High,2,8,17_Reno,Adler17,Y,31,V0,
Cheyenne,11/17/21,8,black,Low,20,1,17_Reno,Adler17,Y,30,V0,
Cheyenne,11/17/21,8,white,High,3,9,17_Reno,Adler17,Y,22,V0,
Cheyenne,11/17/21,8,white,Low,19,2,17_Reno,Adler17,Y,28,V0,
Cheyenne,11/17/21,9,black,High,2,3,17_Reno,Adler17,Y,38,V0,
Cheyenne,11/17/21,9,black,Low,17,1,17_Reno,Adler17,Y,41,V0,
Cheyenne,11/17/21,9,white,High,8,8,17_Reno,Adler17,N,,,
Cheyenne,11/17/21,9,white,Low,9,1,17_Reno,Adler17,N,,,
Cheyenne,11/17/21,10,black,High,2,6,17_Reno,Adler17,Y,28,V0,
Cheyenne,11/17/21,10,black,Low,7,4,17_Reno,Adler17,Y,47,V1,
Cheyenne,11/17/21,10,white,High,4,4,17_Reno,Adler17,Y,21,V0,
Cheyenne,11/17/21,10,white,Low,9,4,17_Reno,Adler17,Y,29,V0,
Cheyenne,11/10/21,1,black,High,3,1,18_Reno,Adler18,Y,8,V0,leaf broken
Cheyenne,11/10/21,1,black,Low,5,3,18_Reno,Adler18,Y,41,V0,
Cheyenne,11/10/21,1,white,High,5,5,18_Reno,Adler18,Y,22,V0,
Cheyenne,11/10/21,1,white,Low,10,4,18_Reno,Adler18,Y,17,V0,
Cheyenne,11/10/21,2,black,High,2,4,18_Reno,Adler18,Y,28,V0,
Cheyenne,11/10/21,2,black,High,9,10,18_Reno,Adler18,Y,23,V0,
Cheyenne,11/10/21,2,black,Low,16,2,18_Reno,Adler18,Y,27,V0,
Cheyenne,11/10/21,2,black,Low,18,2,18_Reno,Adler18,Y,37,V0,
Cheyenne,11/10/21,2,white,High,3,9,18_Reno,Adler18,Y,24,V0,
Cheyenne,11/10/21,2,white,High,4,6,18_Reno,Adler18,Y,15,V0,
Cheyenne,11/10/21,2,white,Low,1,5,18_Reno,Adler18,Y,22,V0,
Cheyenne,11/10/21,2,white,Low,18,4,18_Reno,Adler18,Y,7,V0,
Cheyenne,11/15/21,3,black,High,5,7,18_Reno,Adler18,Y,19,V0,
Cheyenne,11/15/21,3,black,High,9,10,18_Reno,Adler18,Y,31,V0,
Cheyenne,11/10/21,3,black,Low,12,1,18_Reno,Adler18,N,,,
Cheyenne,11/10/21,3,black,Low,19,1,18_Reno,Adler18,Y,37,V0,
Cheyenne,11/15/21,3,white,High,2,3,18_Reno,Adler18,Y,28,V0,
Cheyenne,11/15/21,3,white,High,8,10,18_Reno,Adler18,Y,34,V0,
Cheyenne,11/10/21,3,white,Low,11,2,18_Reno,Adler18,Y,5,V0,
Cheyenne,11/10/21,3,white,Low,12,5,18_Reno,Adler18,Y,15,V0,
Cheyenne,11/15/21,4,black,High,3,7,18_Reno,Adler18,Y,14,V0,
Cheyenne,11/15/21,4,black,Low,18,3,18_Reno,Adler18,Y,38,V0,leaf damaged but unbroken
Cheyenne,11/15/21,4,white,High,9,7,18_Reno,Adler18,Y,29,V0,
Cheyenne,11/15/21,4,white,Low,4,4,18_Reno,Adler18,Y,7,V0,
Cheyenne,11/15/21,5,black,High,10,8,18_Reno,Adler18,Y,55,V1,
Cheyenne,11/15/21,5,black,Low,19,2,18_Reno,Adler18,Y,54,V1,
Cheyenne,11/15/21,5,white,High,1,9,18_Reno,Adler18,Y,10,V0,
Cheyenne,11/15/21,5,white,Low,11,4,18_Reno,Adler18,Y,17,V0,
Cheyenne,11/15/21,6,black,High,6,10,18_Reno,Adler18,Y,58,V1,
Cheyenne,11/15/21,6,black,Low,2,1,18_Reno,Adler18,Y,50,V1,
Cheyenne,11/15/21,6,white,High,9,6,18_Reno,Adler18,Y,30,V0,
Cheyenne,11/15/21,6,white,Low,8,4,18_Reno,Adler18,Y,26,V0,
Cheyenne,11/16/21,7,black,High,8,9,18_Reno,Adler18,Y,46,V1,
Cheyenne,11/16/21,7,black,Low,19,3,18_Reno,Adler18,Y,46,V1,
Cheyenne,11/16/21,7,white,High,10,8,18_Reno,Adler18,Y,28,V0,
Cheyenne,11/17/21,7,white,Low,8,4,18_Reno,Adler18,Y,22,V0,
Cheyenne,11/17/21,8,black,High,6,5,18_Reno,Adler18,Y,21,V0,leaf broken
Cheyenne,11/17/21,8,black,Low,15,3,18_Reno,Adler18,Y,45,V0,
Cheyenne,11/17/21,8,white,High,7,5,18_Reno,Adler18,Y,31,V0,
Cheyenne,11/17/21,8,white,Low,2,2,18_Reno,Adler18,Y,24,V0,
Cheyenne,11/17/21,9,black,High,1,1,18_Reno,Adler18,Y,19,V1,leaf broken
Cheyenne,11/17/21,9,black,Low,12,1,18_Reno,Adler18,Y,27,V0,
Cheyenne,11/17/21,9,white,High,4,9,18_Reno,Adler18,Y,37,V0,
Cheyenne,11/17/21,9,white,Low,2,2,18_Reno,Adler18,Y,30,V0,
Cheyenne,11/17/21,10,black,High,1,2,18_Reno,Adler18,Y,40,V0,
Cheyenne,11/17/21,10,black,Low,16,2,18_Reno,Adler18,Y,13,V0,
Cheyenne,11/17/21,10,white,High,10,10,18_Reno,Adler18,Y,32,V0,
Cheyenne,11/17/21,10,white,Low,3,5,18_Reno,Adler18,Y,35,V0,
Cheyenne,11/10/21,1,black,High,8,4,19_Reno,Barnett01,Y,10,V1,leaf broken
Cheyenne,11/10/21,1,black,Low,11,2,19_Reno,Barnett01,Y,43,V0,
Cheyenne,11/10/21,1,white,High,4,3,19_Reno,Barnett01,Y,5,V0,leaf broken
Cheyenne,11/10/21,1,white,Low,4,3,19_Reno,Barnett01,Y,7,V0,
Cheyenne,11/10/21,2,black,High,4,8,19_Reno,Barnett01,Y,32,V0,
Cheyenne,11/10/21,2,black,High,8,4,19_Reno,Barnett01,Y,9,V0,
Cheyenne,11/10/21,2,black,Low,4,4,19_Reno,Barnett01,Y,33,V0,
Cheyenne,11/10/21,2,black,Low,6,5,19_Reno,Barnett01,Y,20,V0,
