block,plot,x,y,harvest_date,density,albedo,live_harvest,v_harvest,harvest,tillers,biomass_whole,inflor_mass,note_standard_harvest,plantID,site,year,genotype,jday,live,v,herbivory,frost_heave,notes,mean_flower
1,3,5,4,2023-07-10,high,white,Y,FB,NA,1,0.018,0.016,NA,CH_2023_189,CH,2023,97,156,Y,FG,NA,NA,E,NA
6,4,5,4,2023-07-25,low,white,Y,FB,NA,13,10.2,14.44,NA,CH_2023_1893,CH,2023,77,156,Y,FG,NA,NA,E,NA
6,4,8,4,2023-07-25,low,white,Y,FB,NA,8,3.23,3.89,NA,CH_2023_1896,CH,2023,12,171,Y,FG,NA,NA,E,NA
1,1,3,3,2023-07-17,high,black,Y,FB,NA,4,0.74,1.24,NA,CH_2023_19,CH,2023,12,171,Y,FG,NA,NA,E,NA
1,3,6,4,2023-07-03,high,white,Y,FB,NA,2,0.2,0.39,NA,CH_2023_190,CH,2023,14,171,Y,FP,NA,NA,E,NA
6,4,12,4,2023-07-25,low,white,Y,FB,NA,7,1.67,3.43,NA,CH_2023_1900,CH,2023,73,156,Y,FG,NA,NA,E,NA
6,4,13,4,2023-07-25,low,white,Y,FB,NA,5,1.12,2.18,NA,CH_2023_1901,CH,2023,14,156,Y,FG,NA,NA,E,NA
6,4,15,4,2023-07-25,low,white,Y,FB,NA,8,3.17,5.38,NA,CH_2023_1903,CH,2023,57,171,Y,FG,NA,NA,E,NA
6,4,16,4,2023-07-25,low,white,Y,FB,NA,16,8.14,11.24,NA,CH_2023_1904,CH,2023,54,171,Y,FG,NA,NA,E,NA
6,4,4,5,2023-07-25,low,white,Y,FP,NA,16,3.8,4.89,NA,CH_2023_1908,CH,2023,39,171,Y,FG,NA,NA,E,NA
1,3,7,4,2023-07-10,high,white,Y,FP,NA,1,0.032,0.053,NA,CH_2023_191,CH,2023,55,156,Y,FG,NA,NA,E,NA
6,4,9,5,2023-07-25,low,white,Y,FP,NA,11,6.72,10.2,NA,CH_2023_1913,CH,2023,58,171,Y,FG,NA,NA,E,NA
6,4,11,5,2023-07-25,low,white,Y,FP,NA,19,4.64,6.76,wrong_spp,CH_2023_1915,CH,2023,96,171,Y,FG,NA,NA,E,NA
6,4,13,5,2023-07-25,low,white,Y,FB,NA,14,7.26,10.55,wrong_spp,CH_2023_1917,CH,2023,1,171,Y,FG,NA,NA,E,NA
1,3,8,4,2023-07-10,high,white,Y,FP,NA,2,0.41,0.61,NA,CH_2023_192,CH,2023,12,171,Y,FG,NA,NA,E,NA
6,4,16,5,2023-07-25,low,white,Y,FB,NA,21,7.95,12.16,NA,CH_2023_1920,CH,2023,56,156,Y,FG,NA,NA,E,NA
7,1,2,1,2023-06-30,high,black,Y,FB,NA,11,2.92,3.72,NA,CH_2023_1922,CH,2023,91,156,Y,FG,NA,NA,E,NA
7,1,3,1,2023-06-30,high,black,Y,FP,NA,3,0.43,0.71,NA,CH_2023_1923,CH,2023,46,142,Y,FG,NA,NA,E,NA
7,1,4,1,2023-06-26,high,black,Y,FB,NA,5,0.86,1.14,NA,CH_2023_1924,CH,2023,61,142,Y,FG,NA,NA,E,NA
7,1,3,2,2023-06-30,high,black,Y,FP,NA,6,1.47,1.83,NA,CH_2023_1931,CH,2023,95,156,Y,FG,NA,NA,E,NA
7,1,8,2,2023-07-10,high,black,Y,FB,NA,1,0.17,0.17,NA,CH_2023_1936,CH,2023,88,142,Y,FG,NA,NA,E,NA
7,1,3,3,2023-07-10,high,black,Y,FB,NA,2,0.27,0.35,NA,CH_2023_1939,CH,2023,5,142,Y,FG,NA,NA,E,NA
1,3,2,5,2023-07-10,high,white,Y,FB,NA,1,0.029,0.026,NA,CH_2023_194,CH,2023,63,156,Y,FG,NA,NA,E,NA
7,1,7,3,2023-06-30,high,black,Y,FB,NA,3,0.58,0.86,NA,CH_2023_1943,CH,2023,52,142,Y,FG,NA,NA,E,NA
7,1,8,3,2023-07-10,high,black,Y,FP,NA,8,1.81,3.11,NA,CH_2023_1944,CH,2023,54,156,Y,FG,NA,NA,E,NA
7,1,1,4,2023-07-10,high,black,Y,FP,NA,8,1.61,2.88,NA,CH_2023_1945,CH,2023,84,171,Y,FG,NA,NA,E,NA
7,1,2,4,2023-06-26,high,black,Y,FP,NA,12,2.43,2.73,NA,CH_2023_1946,CH,2023,81,142,Y,FG,NA,NA,E,NA
7,1,3,4,2023-06-30,high,black,Y,FP,NA,3,1.21,1.39,NA,CH_2023_1947,CH,2023,8,142,Y,FG,NA,NA,E,NA
7,1,4,4,2023-06-23,high,black,Y,FP,NA,2,0.32,0.49,NA,CH_2023_1948,CH,2023,33,142,Y,FG,NA,NA,E,NA
7,1,5,4,2023-06-26,high,black,Y,FP,NA,6,1.1,1.22,NA,CH_2023_1949,CH,2023,97,156,Y,FG,NA,NA,E,NA
7,1,6,4,2023-06-30,high,black,Y,FP,NA,1,0.22,0.36,NA,CH_2023_1950,CH,2023,73,142,Y,FG,NA,NA,E,NA
7,1,7,4,2023-06-20,high,black,Y,FP,NA,3,0.58,0.9,NA,CH_2023_1951,CH,2023,38,156,Y,FG,NA,NA,E,NA
7,1,1,5,2023-06-30,high,black,Y,FB,NA,10,2.93,3.56,NA,CH_2023_1953,CH,2023,24,142,Y,FG,NA,NA,E,NA
7,1,2,5,2023-06-30,high,black,Y,FB,NA,4,0.31,0.35,NA,CH_2023_1954,CH,2023,75,142,Y,FG,NA,NA,E,NA
7,1,4,5,2023-06-26,high,black,Y,FP,NA,3,0.55,0.63,NA,CH_2023_1956,CH,2023,53,142,Y,FG,NA,NA,E,NA
7,1,6,5,2023-07-10,high,black,Y,FP,NA,1,0.33,0.33,NA,CH_2023_1958,CH,2023,36,142,Y,FG,NA,NA,E,NA
7,1,7,5,2023-06-23,high,black,Y,FP,NA,1,0.097,0.15,NA,CH_2023_1959,CH,2023,32,156,Y,FG,NA,NA,E,NA
1,3,4,5,2023-07-10,high,white,Y,FP,NA,1,0.024,0.033,NA,CH_2023_196,CH,2023,64,156,Y,FG,NA,NA,E,NA
7,1,8,5,2023-07-10,high,black,Y,FB,NA,3,0.98,0.64,NA,CH_2023_1960,CH,2023,90,142,Y,FG,NA,NA,E,NA
7,1,2,6,2023-06-26,high,black,Y,FP,NA,1,0.29,0.3,NA,CH_2023_1962,CH,2023,11,142,Y,FG,NA,NA,E,NA
7,1,3,6,2023-07-10,high,black,Y,FB,NA,1,0.15,0.12,NA,CH_2023_1963,CH,2023,55,142,Y,FG,NA,NA,E,NA
7,1,5,6,2023-07-17,high,black,Y,FB,NA,2,0.24,0.13,NA,CH_2023_1965,CH,2023,59,142,Y,FG,NA,NA,E,NA
7,1,6,6,2023-06-20,high,black,Y,FP,NA,3,0.43,0.51,physical_damage,CH_2023_1966,CH,2023,83,142,Y,FG,NA,NA,E,NA
7,1,7,6,2023-06-26,high,black,Y,FP,NA,1,0.27,0.23,NA,CH_2023_1967,CH,2023,65,142,Y,FG,NA,NA,E,NA
7,1,8,6,2023-06-26,high,black,Y,FP,NA,2,0.64,1.25,NA,CH_2023_1968,CH,2023,57,142,Y,FG,NA,NA,E,NA
1,3,5,5,2023-07-13,high,white,Y,FP,NA,1,0.19,0.28,NA,CH_2023_197,CH,2023,81,171,Y,FG,NA,NA,E,NA
7,1,2,7,2023-06-30,high,black,Y,FB,NA,7,1.83,2.14,NA,CH_2023_1970,CH,2023,51,142,Y,FG,NA,NA,E,NA
7,1,3,7,2023-06-26,high,black,Y,FB,NA,2,0.58,0.8,NA,CH_2023_1971,CH,2023,93,142,Y,FG,NA,NA,E,NA
7,1,6,7,2023-06-26,high,black,Y,FP,NA,2,0.36,0.58,NA,CH_2023_1974,CH,2023,87,156,Y,FG,NA,NA,E,NA
7,1,8,7,2023-06-23,high,black,Y,FP,NA,5,0.58,1.34,NA,CH_2023_1976,CH,2023,101,142,Y,FG,NA,NA,E,NA
7,1,2,8,2023-06-30,high,black,Y,FB,NA,1,0.21,0.16,NA,CH_2023_1978,CH,2023,43,142,Y,FG,NA,NA,E,NA
1,3,6,5,2023-06-26,high,white,Y,FP,NA,2,0.19,0.3,NA,CH_2023_198,CH,2023,84,156,Y,FG,NA,NA,E,NA
7,1,4,8,2023-06-30,high,black,Y,FB,NA,8,1.9,2.02,NA,CH_2023_1980,CH,2023,96,142,Y,FG,NA,NA,E,NA
7,1,5,8,2023-07-10,high,black,Y,FG,NA,3,0.99,0.78,NA,CH_2023_1981,CH,2023,79,142,Y,FG,NA,NA,E,NA
7,1,7,8,2023-06-30,high,black,Y,FB,NA,4,1.2,1.41,NA,CH_2023_1983,CH,2023,56,156,Y,FG,NA,NA,E,NA
7,1,3,9,2023-06-26,high,black,Y,FB,NA,1,0.21,0.23,NA,CH_2023_1987,CH,2023,30,142,Y,FG,NA,NA,E,NA
7,1,4,9,2023-06-26,high,black,Y,FB,NA,6,0.98,1.9,NA,CH_2023_1988,CH,2023,34,142,Y,FG,NA,NA,E,NA
7,1,5,9,2023-06-30,high,black,Y,FP,NA,3,0.67,0.93,NA,CH_2023_1989,CH,2023,44,187,Y,FG,NA,NA,E,NA
1,3,7,5,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_199,CH,2023,32,187,Y,FG,NA,NA,E,NA
7,1,7,9,2023-07-10,high,black,Y,FB,NA,11,2.86,1.64,NA,CH_2023_1991,CH,2023,2,156,Y,FG,NA,NA,E,NA
7,1,6,10,2023-06-30,high,black,Y,FB,NA,5,0.99,1.08,NA,CH_2023_1998,CH,2023,18,142,Y,FG,NA,NA,E,NA
7,1,7,10,2023-07-17,high,black,Y,FP,NA,3,0.88,1.36,NA,CH_2023_1999,CH,2023,98,156,Y,FG,NA,NA,E,NA
1,3,8,5,2023-07-13,high,white,Y,FB,NA,1,0.039,0.081,NA,CH_2023_200,CH,2023,35,156,Y,FG,NA,NA,E,NA
7,2,11,1,2023-07-27,low,black,Y,FB,NA,26,15.38,26.96,NA,CH_2023_2011,CH,2023,89,171,Y,FG,NA,NA,E,NA
7,2,1,2,2023-07-27,low,black,Y,FB,NA,34,10.47,18.71,NA,CH_2023_2017,CH,2023,54,156,Y,FG,NA,NA,E,NA
7,2,12,2,2023-07-17,low,black,Y,FP,NA,22,3.45,7.7,NA,CH_2023_2028,CH,2023,83,156,Y,FG,NA,NA,E,NA
1,3,3,6,2023-07-10,high,white,Y,FP,NA,2,0.22,0.31,NA,CH_2023_203,CH,2023,96,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,2,16,2,2023-07-10,low,black,Y,FB,NA,46,16.84,33.76,NA,CH_2023_2032,CH,2023,57,171,Y,FG,NA,NA,E,NA
7,2,6,3,2023-06-30,low,black,Y,FB,NA,35,10.32,18.94,NA,CH_2023_2038,CH,2023,37,156,Y,FG,NA,NA,E,NA
7,2,12,3,2023-07-10,low,black,Y,FB,NA,39,12.36,21.69,NA,CH_2023_2044,CH,2023,92,156,Y,FG,NA,NA,E,NA
1,3,5,6,2023-07-03,high,white,Y,FG,NA,1,0.054,0.07,NA,CH_2023_205,CH,2023,49,171,Y,FG,NA,NA,E,NA
7,2,2,4,2023-06-30,low,black,Y,FB,NA,34,7.39,17.13,NA,CH_2023_2050,CH,2023,104,156,Y,FG,NA,NA,E,NA
7,2,7,4,2023-07-10,low,black,Y,FB,NA,67,14.09,30.62,NA,CH_2023_2055,CH,2023,97,156,Y,FG,NA,NA,E,NA
7,2,4,5,2023-07-10,low,black,Y,FB,NA,44,18.91,29.67,NA,CH_2023_2068,CH,2023,58,156,Y,FG,NA,NA,E,NA
1,3,7,6,2023-07-10,high,white,Y,FP,NA,1,0.092,0.14,NA,CH_2023_207,CH,2023,25,156,Y,FG,NA,NA,E,NA
7,2,10,5,2023-07-27,low,black,Y,FB,NA,16,3.85,6.33,NA,CH_2023_2074,CH,2023,75,156,Y,FG,NA,NA,E,NA
7,2,11,5,2023-06-30,low,black,Y,FB,NA,45,9.95,16.12,NA,CH_2023_2075,CH,2023,18,156,Y,FG,NA,NA,E,NA
7,3,6,1,2023-07-17,high,white,Y,FP,NA,4,0.42,1.13,NA,CH_2023_2086,CH,2023,74,156,Y,FG,NA,NA,E,NA
1,3,1,7,2023-07-13,high,white,Y,FP,NA,5,1.61,1.77,physical_damage,CH_2023_209,CH,2023,77,171,Y,FG,NA,NA,E,NA
7,3,6,2,2023-07-10,high,white,Y,FG,NA,1,0.36,0.77,NA,CH_2023_2094,CH,2023,96,156,Y,FG,NA,NA,D,NA
7,3,7,2,2023-07-17,high,white,Y,FP,NA,6,1.44,3.08,NA,CH_2023_2095,CH,2023,89,156,Y,FG,NA,NA,E,NA
7,3,8,2,2023-07-17,high,white,Y,FP,NA,1,0.15,0.27,NA,CH_2023_2096,CH,2023,46,156,Y,FG,NA,NA,E,NA
1,3,2,7,2023-06-30,high,white,Y,FB,NA,5,0.76,1.3,NA,CH_2023_210,CH,2023,52,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,3,4,3,2023-07-17,high,white,Y,FP,NA,8,1.21,2.9,NA,CH_2023_2100,CH,2023,35,156,Y,FG,NA,NA,E,NA
7,3,7,3,2023-07-25,high,white,Y,FB,NA,3,0.23,0.44,NA,CH_2023_2103,CH,2023,45,171,Y,FG,NA,NA,E,NA
7,3,3,4,2023-07-17,high,white,Y,FP,NA,4,1.02,2.6,NA,CH_2023_2107,CH,2023,98,156,Y,FG,NA,NA,E,NA
7,3,1,5,2023-07-10,high,white,Y,FP,NA,4,0.34,0.78,NA,CH_2023_2113,CH,2023,102,156,Y,FG,NA,NA,E,NA
7,3,2,5,2023-07-17,high,white,Y,FP,NA,1,0.032,0.07,NA,CH_2023_2114,CH,2023,66,171,Y,FG,NA,NA,E,NA
7,3,4,5,2023-07-17,high,white,Y,FB,NA,1,0.23,0.6,NA,CH_2023_2116,CH,2023,25,156,Y,FG,NA,NA,E,NA
7,3,5,5,2023-07-13,high,white,Y,FP,NA,3,0.59,1.55,NA,CH_2023_2117,CH,2023,76,156,Y,FG,NA,NA,E,NA
1,3,4,7,2023-07-13,high,white,Y,FP,NA,1,0.036,0.06,NA,CH_2023_212,CH,2023,89,171,Y,FG,NA,NA,E,NA
7,3,8,5,2023-07-10,high,white,Y,FP,NA,4,0.46,0.86,NA,CH_2023_2120,CH,2023,97,156,Y,FG,NA,NA,E,NA
7,3,4,6,2023-07-13,high,white,Y,FB,NA,1,0.19,0.19,NA,CH_2023_2124,CH,2023,49,156,Y,FG,NA,NA,E,NA
7,3,5,6,2023-07-17,high,white,Y,FP,NA,1,0.12,0.35,NA,CH_2023_2125,CH,2023,100,171,Y,FG,NA,NA,E,NA
7,3,7,6,2023-07-10,high,white,Y,FB,NA,2,0.29,0.47,NA,CH_2023_2127,CH,2023,93,156,Y,FG,NA,NA,E,NA
7,3,8,6,2023-07-17,high,white,Y,FP,NA,1,0.37,0.79,NA,CH_2023_2128,CH,2023,59,156,Y,FG,NA,NA,E,NA
1,3,5,7,2023-07-13,high,white,Y,FB,NA,1,0.079,0.15,NA,CH_2023_213,CH,2023,44,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,3,7,7,2023-07-10,high,white,Y,FB,NA,3,0.71,1.36,NA,CH_2023_2135,CH,2023,73,156,Y,FG,NA,NA,E,NA
7,3,1,8,2023-07-25,high,white,Y,FP,NA,2,0.1,0.19,NA,CH_2023_2137,CH,2023,12,171,Y,FG,NA,NA,D,NA
7,3,4,8,2023-07-25,high,white,Y,FB,NA,4,0.97,1.64,NA,CH_2023_2140,CH,2023,6,171,Y,FG,NA,NA,E,NA
7,3,1,9,2023-07-10,high,white,Y,FP,NA,4,0.48,1.59,NA,CH_2023_2145,CH,2023,37,156,Y,FG,NA,NA,E,NA
1,3,7,7,2023-07-10,high,white,Y,FP,NA,1,0.11,0.15,NA,CH_2023_215,CH,2023,103,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,3,6,9,2023-07-10,high,white,Y,FB,NA,11,3.77,6.2,NA,CH_2023_2150,CH,2023,55,156,Y,FG,NA,NA,E,NA
7,3,7,9,2023-07-10,high,white,Y,FB,NA,3,0.36,0.47,NA,CH_2023_2151,CH,2023,51,156,Y,FG,NA,NA,E,NA
7,3,5,10,2023-06-30,high,white,Y,FB,NA,3,0.24,0.66,NA,CH_2023_2157,CH,2023,34,156,Y,FG,NA,NA,E,NA
1,3,8,7,2023-07-10,high,white,Y,FB,NA,3,0.63,0.66,NA,CH_2023_216,CH,2023,19,156,Y,FG,NA,NA,E,NA
7,3,8,10,2023-07-10,high,white,Y,FP,NA,11,3.19,6.06,NA,CH_2023_2160,CH,2023,104,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,4,3,1,2023-07-27,low,white,Y,FP,NA,20,7.32,12.23,NA,CH_2023_2163,CH,2023,92,171,Y,FG,NA,NA,E,NA
1,3,2,8,2023-07-10,high,white,Y,FB,NA,2,0.021,0.034,NA,CH_2023_218,CH,2023,31,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,4,6,2,2023-07-27,low,white,Y,FP,NA,25,10.28,16.43,NA,CH_2023_2182,CH,2023,35,171,Y,FG,NA,NA,E,NA
1,3,3,8,2023-07-10,high,white,Y,FP,NA,1,0.06,0.048,NA,CH_2023_219,CH,2023,29,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,4,2,3,NA,low,white,N,NA,NA,NA,NA,0,NA,CH_2023_2194,CH,2023,82,156,Y,FG,NA,NA,E,NA
7,4,3,3,2023-07-10,low,white,Y,FB,NA,23,5.66,11.83,NA,CH_2023_2195,CH,2023,150,171,Y,FG,NA,NA,E,NA
1,3,4,8,2023-07-10,high,white,Y,FP,NA,2,0.36,0.66,NA,CH_2023_220,CH,2023,73,156,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,5,8,2023-07-10,high,white,Y,FP,NA,2,0.31,0.69,NA,CH_2023_221,CH,2023,95,156,Y,FG,NA,NA,"E, ANTHILL",NA
7,4,5,5,2023-07-10,low,white,Y,FB,NA,49,21.03,31.16,NA,CH_2023_2229,CH,2023,77,156,Y,FG,NA,NA,E,NA
7,4,14,5,2023-07-27,low,white,Y,FP,NA,42,13.25,20.07,NA,CH_2023_2238,CH,2023,12,171,Y,FG,NA,NA,E,NA
8,1,7,1,2023-07-03,high,black,Y,FP,NA,7,2.53,3.81,NA,CH_2023_2247,CH,2023,55,156,Y,FG,NA,NA,E,NA
8,1,6,2,2023-07-03,high,black,Y,FB,NA,8,1.71,2.68,smut,CH_2023_2254,CH,2023,66,171,Y,FG,NA,NA,E,NA
8,1,7,2,2023-06-30,high,black,Y,FP,NA,4,0.69,1.12,NA,CH_2023_2255,CH,2023,104,171,Y,FG,NA,NA,E,NA
8,1,4,3,2023-06-23,high,black,Y,FP,NA,4,0.89,1.14,NA,CH_2023_2260,CH,2023,83,156,Y,FG,NA,NA,E,NA
8,1,5,3,2023-06-23,high,black,Y,FP,NA,2,0.42,0.93,NA,CH_2023_2261,CH,2023,34,142,Y,FG,NA,NA,E,NA
8,1,7,3,NA,high,black,N,NA,NA,NA,NA,0,NA,CH_2023_2263,CH,2023,43,142,Y,FG,NA,NA,E,NA
8,1,4,4,2023-07-03,high,black,Y,FB,NA,3,1.03,0.83,NA,CH_2023_2268,CH,2023,93,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,5,4,2023-07-03,high,black,Y,FP,NA,4,0.75,1.1,NA,CH_2023_2269,CH,2023,58,156,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,3,9,2023-07-10,high,white,Y,FP,NA,2,0.61,0.99,NA,CH_2023_227,CH,2023,53,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,2,5,2023-07-03,high,black,Y,FB,NA,11,2.5,4.02,NA,CH_2023_2274,CH,2023,100,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,3,5,2023-07-03,high,black,Y,FB,NA,2,1.07,1.33,NA,CH_2023_2275,CH,2023,88,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,4,5,2023-06-30,high,black,Y,FP,NA,4,0.91,1.12,NA,CH_2023_2276,CH,2023,45,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,5,5,2023-07-03,high,black,Y,FP,NA,3,0.43,0.52,NA,CH_2023_2277,CH,2023,96,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,6,5,2023-06-20,high,black,Y,FP,NA,1,0.037,0.09,NA,CH_2023_2278,CH,2023,64,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,7,5,2023-07-03,high,black,Y,FP,NA,1,0.53,0.57,NA,CH_2023_2279,CH,2023,9,156,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,4,9,2023-07-13,high,white,Y,FP,NA,7,1.32,2.34,NA,CH_2023_228,CH,2023,100,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,6,6,2023-07-03,high,black,Y,FP,NA,3,1.63,2.23,NA,CH_2023_2286,CH,2023,79,156,Y,FG,NA,NA,E,NA
8,1,7,6,2023-07-03,high,black,Y,FP,NA,9,2.32,3.3,NA,CH_2023_2287,CH,2023,54,188,Y,FG,NA,NA,"D, ANTHILL",NA
8,1,1,7,2023-07-10,high,black,Y,FB,NA,6,0.7,1.64,NA,CH_2023_2289,CH,2023,8,156,Y,FG,NA,NA,E,NA
1,3,5,9,2023-07-10,high,white,Y,FP,NA,1,0.12,0.19,NA,CH_2023_229,CH,2023,8,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,7,7,2023-07-03,high,black,Y,FB,NA,3,0.72,0.5,NA,CH_2023_2295,CH,2023,25,156,Y,FG,NA,NA,E,NA
8,1,8,7,2023-07-10,high,black,Y,FB,NA,5,2.11,3.54,NA,CH_2023_2296,CH,2023,102,156,Y,FG,NA,NA,E,NA
8,1,3,8,2023-07-03,high,black,Y,FP,NA,5,0.98,1.38,NA,CH_2023_2299,CH,2023,90,156,Y,FG,NA,NA,E,NA
1,1,7,3,2023-07-17,high,black,Y,FB,NA,9,3.19,4.47,NA,CH_2023_23,CH,2023,90,156,Y,FG,NA,NA,E,NA
1,3,6,9,2023-07-10,high,white,Y,FP,NA,5,0.88,1.46,NA,CH_2023_230,CH,2023,66,171,Y,FG,NA,NA,E,NA
8,1,5,8,2023-07-03,high,black,Y,FB,NA,2,0.29,0.31,NA,CH_2023_2301,CH,2023,57,156,Y,FG,NA,NA,E,NA
8,1,4,9,2023-07-03,high,black,Y,FP,NA,5,0.88,0.97,NA,CH_2023_2308,CH,2023,39,156,Y,FG,NA,NA,E,NA
8,1,5,9,2023-07-03,high,black,Y,FB,NA,5,2.01,2.61,NA,CH_2023_2309,CH,2023,92,156,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,7,9,2023-06-30,high,white,Y,FB,NA,3,0.44,1.13,NA,CH_2023_231,CH,2023,34,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,1,10,2023-07-03,high,black,Y,FB,NA,7,0.72,1.13,NA,CH_2023_2313,CH,2023,72,142,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,3,10,2023-06-26,high,black,Y,FP,NA,1,0.091,0.13,NA,CH_2023_2315,CH,2023,32,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,1,4,10,2023-07-03,high,black,Y,FB,NA,4,1.01,0.99,NA,CH_2023_2316,CH,2023,26,142,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,8,9,2023-07-17,high,white,Y,FB,NA,1,0.069,0.035,NA,CH_2023_232,CH,2023,72,171,Y,FG,NA,NA,E,NA
8,2,8,2,2023-07-03,low,black,Y,FB,NA,19,2.05,5.2,NA,CH_2023_2344,CH,2023,61,156,Y,FG,NA,NA,E,NA
1,3,3,10,2023-07-17,high,white,Y,FB,NA,1,0.048,0.002,seed_drop,CH_2023_235,CH,2023,58,156,Y,FG,NA,NA,"E, ANTHILL",NA
1,3,5,10,2023-07-10,high,white,Y,FB,NA,1,0.11,0.22,NA,CH_2023_237,CH,2023,57,171,Y,FG,NA,NA,E,NA
8,2,2,4,2023-07-27,low,black,Y,FB,NA,34,7.9,14.95,NA,CH_2023_2370,CH,2023,9,156,Y,FG,NA,NA,E,NA
1,3,6,10,2023-07-17,high,white,Y,FG,NA,1,0.09,0.15,NA,CH_2023_238,CH,2023,2,171,Y,FG,NA,NA,E,NA
8,2,1,5,2023-07-18,low,black,Y,FB,NA,14,4.51,7.61,NA,CH_2023_2385,CH,2023,55,156,Y,FG,NA,NA,E,NA
8,2,3,5,2023-07-27,low,black,Y,FB,NA,28,6.88,10.96,NA,CH_2023_2387,CH,2023,90,171,Y,FG,NA,NA,E,NA
1,3,7,10,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_239,CH,2023,24,171,Y,FG,NA,NA,E,NA
1,1,8,3,2023-07-17,high,black,Y,FB,NA,2,0.53,0.7,NA,CH_2023_24,CH,2023,56,171,Y,FG,NA,NA,E,NA
1,3,8,10,2023-07-17,high,white,Y,FP,NA,2,0.31,0.52,NA,CH_2023_240,CH,2023,28,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,3,1,1,2023-06-26,high,white,Y,FB,NA,3,0.68,1.04,NA,CH_2023_2401,CH,2023,100,171,Y,FG,NA,NA,E,NA
8,3,3,1,2023-07-17,high,white,Y,FB,NA,4,0.63,0.86,NA,CH_2023_2403,CH,2023,90,171,Y,FG,NA,NA,E,NA
8,3,6,1,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2406,CH,2023,39,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,3,2,2,2023-07-17,high,white,Y,FB,NA,1,0.16,0.13,NA,CH_2023_2410,CH,2023,44,156,Y,FG,NA,NA,E,NA
8,3,4,2,2023-07-07,high,white,Y,FB,NA,2,0.38,0.13,NA,CH_2023_2412,CH,2023,47,156,Y,FG,NA,NA,E,NA
8,3,5,2,2023-07-17,high,white,Y,FB,NA,4,2.08,2.91,NA,CH_2023_2413,CH,2023,91,156,Y,FG,NA,NA,E,NA
8,3,6,2,2023-07-10,high,white,Y,FB,NA,2,0.38,0.54,NA,CH_2023_2414,CH,2023,29,156,Y,FG,NA,NA,E,NA
8,3,7,2,2023-07-10,high,white,Y,FB,NA,6,3.01,4.35,NA,CH_2023_2415,CH,2023,56,156,Y,FG,NA,NA,E,NA
8,3,8,2,2023-07-10,high,white,Y,FB,NA,10,3,4.25,NA,CH_2023_2416,CH,2023,86,156,Y,FG,NA,NA,E,NA
8,3,2,3,2023-07-03,high,white,Y,FP,NA,2,0.31,0.48,NA,CH_2023_2418,CH,2023,33,156,Y,FG,NA,NA,E,NA
8,3,3,3,NA,high,white,N,NA,NA,NA,NA,0,NA,CH_2023_2419,CH,2023,97,156,Y,FG,NA,NA,E,NA
8,3,5,3,2023-07-07,high,white,Y,FB,NA,1,0.26,0.27,NA,CH_2023_2421,CH,2023,72,156,Y,FG,NA,NA,E,NA
8,3,6,3,2023-07-10,high,white,Y,FB,NA,1,0.054,0.07,NA,CH_2023_2422,CH,2023,19,156,Y,FG,NA,NA,E,NA
8,3,7,3,2023-07-10,high,white,Y,FB,NA,2,0.64,0.8,NA,CH_2023_2423,CH,2023,12,156,Y,FG,NA,NA,E,NA
8,3,8,3,2023-07-03,high,white,Y,FB,NA,17,6.6,7.28,NA,CH_2023_2424,CH,2023,1,156,Y,FG,NA,NA,E,NA
8,3,2,4,2023-07-10,high,white,Y,FP,NA,3,0.67,1.03,NA,CH_2023_2426,CH,2023,75,156,Y,FG,NA,NA,"E, ANTHILL",NA
8,3,3,4,2023-07-10,high,white,Y,FB,NA,1,0.35,0.33,NA,CH_2023_2427,CH,2023,35,171,Y,FG,NA,NA,"E, ANTHILL",NA
