"plantID","jday","live","v","length_mm","herbivory","frost_heave","notes"
"SS2023_1096",129,"Y","V1",NA,"","","DYING"
"SS2023_1096",144,"N",NA,NA,"","",""
"SS2023_1096",156,"N",NA,NA,"","",""
"SS2023_1097",-67,"Y","V0",28,"","",""
"SS2023_1097",115,"Y","V1",NA,"","",""
"SS2023_1097",129,"Y","V1",NA,"","",""
"SS2023_1097",144,"Y","V3+",NA,"","",""
"SS2023_1097",156,"Y","BS",NA,"","",""
"SS2023_1098",-67,"N",NA,NA,"","",""
"SS2023_1098",115,"N",NA,NA,"","",""
"SS2023_1098",129,"N",NA,NA,"","",""
"SS2023_1098",144,"N",NA,NA,"","",""
"SS2023_1098",156,"N",NA,NA,"","",""
"SS2023_1099",-67,"Y","V1",39,"","",""
"SS2023_1099",115,"Y","V1",NA,"","","DYING"
"SS2023_1099",129,"Y","V1",NA,"","","DYING"
"SS2023_1099",144,"Y","V2",NA,"Y","",""
"SS2023_1099",156,"Y","BS",NA,"","",""
"SS2023_11",-68,"N",NA,NA,"","",""
"SS2023_11",114,"Y","V1",NA,"Y","",""
"SS2023_11",129,"N",NA,NA,"","",""
"SS2023_11",144,"N",NA,NA,"","",""
"SS2023_11",156,"N",NA,NA,"","",""
"SS2023_110",-68,"N",NA,NA,"","",""
"SS2023_110",114,"N",NA,NA,"","",""
"SS2023_110",129,"N",NA,NA,"","",""
"SS2023_110",144,"N",NA,NA,"","",""
"SS2023_110",156,"N",NA,NA,"","",""
"SS2023_1100",-67,"Y","V0",26,"","",""
"SS2023_1100",115,"Y","V2",NA,"","",""
"SS2023_1100",129,"Y","V3+",NA,"","",""
"SS2023_1100",144,"Y","BS",NA,"","",""
"SS2023_1100",156,"Y","FG",NA,"","",""
"SS2023_1101",-67,"Y","V1",34,"","",""
"SS2023_1101",115,"Y","V1",NA,"","",""
"SS2023_1101",129,"Y","V3",NA,"","",""
"SS2023_1101",144,"Y","BS",NA,"","",""
"SS2023_1101",156,"Y","FG",NA,"","",""
"SS2023_1102",-67,"N",NA,NA,"","",""
"SS2023_1102",115,"N",NA,NA,"","",""
"SS2023_1102",129,"N",NA,NA,"","",""
"SS2023_1102",144,"N",NA,NA,"","",""
"SS2023_1102",156,"N",NA,NA,"","",""
"SS2023_1103",-67,"Y","V0",21,"","",""
"SS2023_1103",115,"Y","V1",NA,"","",""
"SS2023_1103",129,"Y","V2",NA,"","",""
"SS2023_1103",144,"Y","V3+",NA,"","",""
"SS2023_1103",156,"Y","BS",NA,"","",""
"SS2023_1104",-67,"Y","V0",20,"","",""
"SS2023_1104",115,"N",NA,NA,"","Y",""
"SS2023_1104",129,"N",NA,NA,"","",""
"SS2023_1104",144,"N",NA,NA,"","",""
"SS2023_1104",156,"N",NA,NA,"","",""
"SS2023_1105",-67,"N",NA,NA,"","",""
"SS2023_1105",115,"N",NA,NA,"","",""
"SS2023_1105",129,"N",NA,NA,"","",""
"SS2023_1105",144,"N",NA,NA,"","",""
"SS2023_1105",156,"N",NA,NA,"","",""
"SS2023_1106",-67,"Y","V0",19,"","",""
"SS2023_1106",115,"N",NA,NA,"","",""
"SS2023_1106",129,"N",NA,NA,"","",""
"SS2023_1106",144,"N",NA,NA,"","",""
"SS2023_1106",156,"N",NA,NA,"","",""
"SS2023_1107",-67,"N",NA,NA,"","",""
"SS2023_1107",115,"N",NA,NA,"","",""
"SS2023_1107",129,"N",NA,NA,"","",""
"SS2023_1107",144,"N",NA,NA,"","",""
"SS2023_1107",156,"N",NA,NA,"","",""
"SS2023_1108",-67,"Y","V1",37,"","",""
"SS2023_1108",115,"N","V0",NA,"","",""
"SS2023_1108",129,"N",NA,NA,"","",""
"SS2023_1108",144,"N",NA,NA,"","",""
"SS2023_1108",156,"N",NA,NA,"","",""
"SS2023_1109",-67,"Y","V0",10,"","",""
"SS2023_1109",115,"N","V0",NA,"","",""
"SS2023_1109",129,"N",NA,NA,"","",""
"SS2023_1109",144,"N",NA,NA,"","",""
"SS2023_1109",156,"N",NA,NA,"","",""
"SS2023_111",-68,"Y","V0",3,"","",""
"SS2023_111",114,"N",NA,NA,"","",""
"SS2023_111",129,"N",NA,NA,"","",""
"SS2023_111",144,"N",NA,NA,"","",""
"SS2023_111",156,"N",NA,NA,"","",""
"SS2023_1110",-67,"N",NA,NA,"","",""
"SS2023_1110",115,"N",NA,NA,"","",""
"SS2023_1110",129,"N",NA,NA,"","",""
"SS2023_1110",144,"N",NA,NA,"","",""
"SS2023_1110",156,"N",NA,NA,"","",""
"SS2023_1111",-67,"Y","V0",17,"","",""
"SS2023_1111",115,"Y","V1",NA,"","",""
"SS2023_1111",129,"Y","V1",NA,"","",""
"SS2023_1111",144,"Y","V2",NA,"","",""
"SS2023_1111",156,"Y","V3+",NA,"","",""
"SS2023_1112",-67,"Y","V0",24,"","",""
"SS2023_1112",115,"Y","V1",NA,"","",""
"SS2023_1112",129,"Y","V3",NA,"","",""
"SS2023_1112",144,"Y","V3+",NA,"","",""
"SS2023_1112",156,"Y","FG",NA,"","",""
"SS2023_1113",-67,"Y","V0",26,"","",""
"SS2023_1113",115,"Y","V1",NA,"","",""
"SS2023_1113",129,"Y","V3",NA,"","",""
"SS2023_1113",144,"Y","V3+",NA,"","",""
"SS2023_1113",156,"Y","V3+",NA,"","",""
"SS2023_1114",-67,"Y","V0",13,"","",""
"SS2023_1114",115,"N",NA,NA,"","",""
"SS2023_1114",129,"N",NA,NA,"","",""
"SS2023_1114",144,"N",NA,NA,"","",""
"SS2023_1114",156,"N",NA,NA,"","",""
"SS2023_1115",-67,"Y","V0",18,"","",""
"SS2023_1115",115,"N",NA,NA,"","",""
"SS2023_1115",129,"N",NA,NA,"","",""
"SS2023_1115",144,"N",NA,NA,"","",""
"SS2023_1115",156,"N",NA,NA,"","",""
"SS2023_1116",-67,"N",NA,NA,"","",""
"SS2023_1116",115,"N",NA,NA,"","",""
"SS2023_1116",129,"N",NA,NA,"","",""
"SS2023_1116",144,"N",NA,NA,"","",""
"SS2023_1116",156,"N",NA,NA,"","",""
"SS2023_1117",-67,"Y","V1",20,"","",""
"SS2023_1117",115,"N",NA,NA,"","",""
"SS2023_1117",129,"N",NA,NA,"","",""
"SS2023_1117",144,"N",NA,NA,"","",""
"SS2023_1117",156,"N",NA,NA,"","",""
"SS2023_1118",-67,"N",NA,NA,"","",""
"SS2023_1118",115,"N",NA,NA,"","",""
"SS2023_1118",129,"N",NA,NA,"","",""
"SS2023_1118",144,"N",NA,NA,"","",""
"SS2023_1118",156,"N",NA,NA,"","",""
"SS2023_1119",-67,"N",NA,NA,"","",""
"SS2023_1119",115,"N",NA,NA,"","",""
"SS2023_1119",129,"N",NA,NA,"","",""
"SS2023_1119",144,"N",NA,NA,"","",""
"SS2023_1119",156,"N",NA,NA,"","",""
"SS2023_112",-68,"N",NA,NA,"","",""
"SS2023_112",114,"N",NA,NA,"","",""
"SS2023_112",129,"N",NA,NA,"","",""
"SS2023_112",144,"N",NA,NA,"","",""
"SS2023_112",156,"N",NA,NA,"","",""
"SS2023_1120",-67,"N",NA,NA,"","",""
"SS2023_1120",115,"N",NA,NA,"","",""
"SS2023_1120",129,"N",NA,NA,"","",""
"SS2023_1120",144,"N",NA,NA,"","",""
"SS2023_1120",156,"N",NA,NA,"","",""
"SS2023_1121",-67,"N",NA,NA,"","",""
"SS2023_1121",115,"N",NA,NA,"","",""
"SS2023_1121",129,"N",NA,NA,"","",""
"SS2023_1121",144,"N",NA,NA,"","",""
"SS2023_1121",156,"N",NA,NA,"","",""
"SS2023_1122",-67,"N",NA,NA,"","",""
"SS2023_1122",115,"N",NA,NA,"","",""
"SS2023_1122",129,"N",NA,NA,"","",""
"SS2023_1122",144,"N",NA,NA,"","",""
"SS2023_1122",156,"N",NA,NA,"","",""
"SS2023_1123",-67,"N",NA,NA,"","",""
"SS2023_1123",115,"N",NA,NA,"","",""
"SS2023_1123",129,"N",NA,NA,"","",""
"SS2023_1123",144,"N",NA,NA,"","",""
"SS2023_1123",156,"N",NA,NA,"","",""
"SS2023_1124",-67,"N",NA,NA,"","",""
"SS2023_1124",115,"N",NA,NA,"","",""
"SS2023_1124",129,"N",NA,NA,"","",""
"SS2023_1124",144,"N",NA,NA,"","",""
"SS2023_1124",156,"N",NA,NA,"","",""
"SS2023_1125",-67,"Y","V0",20,"","",""
"SS2023_1125",115,"Y","V2",NA,"","",""
"SS2023_1125",129,"Y","V3",NA,"","",""
"SS2023_1125",144,"Y","V3+",NA,"","",""
"SS2023_1125",156,"Y","BS",NA,"","",""
"SS2023_1126",-67,"N",NA,NA,"","",""
"SS2023_1126",115,"N",NA,NA,"","",""
"SS2023_1126",129,"N",NA,NA,"","",""
"SS2023_1126",144,"N",NA,NA,"","",""
"SS2023_1126",156,"N",NA,NA,"","",""
"SS2023_1127",-67,"N",NA,NA,"","",""
"SS2023_1127",115,"N",NA,NA,"","",""
"SS2023_1127",129,"N",NA,NA,"","",""
"SS2023_1127",144,"N",NA,NA,"","",""
"SS2023_1127",156,"N",NA,NA,"","",""
"SS2023_1128",-67,"Y","V0",36,"","",""
"SS2023_1128",115,"Y","V2",NA,"","",""
"SS2023_1128",129,"Y","V3+",NA,"","",""
"SS2023_1128",144,"Y","V3+",NA,"","",""
"SS2023_1128",156,"Y","FG",NA,"","",""
"SS2023_1129",-67,"N",NA,NA,"","",""
"SS2023_1129",115,"N",NA,NA,"","",""
"SS2023_1129",129,"N",NA,NA,"","",""
"SS2023_1129",144,"N",NA,NA,"","",""
"SS2023_1129",156,"N",NA,NA,"","",""
"SS2023_113",-68,"Y","V1",37,"","",""
"SS2023_113",114,"N","V1",NA,"","Y",""
"SS2023_113",129,"N",NA,NA,"","",""
"SS2023_113",144,"N",NA,NA,"","",""
"SS2023_113",156,"N",NA,NA,"","",""
"SS2023_1130",-67,"N",NA,NA,"","",""
"SS2023_1130",115,"N",NA,NA,"","",""
"SS2023_1130",129,"N",NA,NA,"","",""
"SS2023_1130",144,"N",NA,NA,"","",""
"SS2023_1130",156,"N",NA,NA,"","",""
"SS2023_1131",-67,"Y","V1",14,"Y","",""
"SS2023_1131",115,"Y","V2",NA,"","",""
"SS2023_1131",129,"Y","V3+",NA,"","",""
"SS2023_1131",144,"Y","V3+",NA,"","",""
"SS2023_1131",156,"Y","FG",NA,"","",""
"SS2023_1132",-67,"N",NA,NA,"","",""
"SS2023_1132",115,"N",NA,NA,"","",""
"SS2023_1132",129,"N",NA,NA,"","",""
"SS2023_1132",144,"N",NA,NA,"","",""
"SS2023_1132",156,"N",NA,NA,"","",""
"SS2023_1133",-67,"N",NA,NA,"","",""
"SS2023_1133",115,"N",NA,NA,"","",""
"SS2023_1133",129,"N",NA,NA,"","",""
"SS2023_1133",144,"N",NA,NA,"","",""
"SS2023_1133",156,"N",NA,NA,"","",""
"SS2023_1134",-67,"N",NA,NA,"","",""
"SS2023_1134",115,"N",NA,NA,"","",""
"SS2023_1134",129,"N",NA,NA,"","",""
"SS2023_1134",144,"N",NA,NA,"","",""
"SS2023_1134",156,"N",NA,NA,"","",""
"SS2023_1135",-67,"N",NA,NA,"","",""
"SS2023_1135",115,"N",NA,NA,"","",""
"SS2023_1135",129,"N",NA,NA,"","",""
"SS2023_1135",144,"N",NA,NA,"","",""
"SS2023_1135",156,"N",NA,NA,"","",""
"SS2023_1136",-67,"N",NA,NA,"","",""
"SS2023_1136",115,"N",NA,NA,"","",""
"SS2023_1136",129,"N","V1",NA,"","",""
"SS2023_1136",144,"N",NA,NA,"","",""
"SS2023_1136",156,"N",NA,NA,"","",""
"SS2023_1137",-67,"N",NA,NA,"","",""
"SS2023_1137",115,"N",NA,NA,"","",""
"SS2023_1137",129,"N",NA,NA,"","",""
"SS2023_1137",144,"N",NA,NA,"","",""
"SS2023_1137",156,"N",NA,NA,"","",""
"SS2023_1138",-67,"N",NA,NA,"","",""
"SS2023_1138",115,"N",NA,NA,"","",""
"SS2023_1138",129,"N",NA,NA,"","",""
"SS2023_1138",144,"N",NA,NA,"","",""
"SS2023_1138",156,"N",NA,NA,"","",""
"SS2023_1139",-67,"N",NA,NA,"","",""
"SS2023_1139",115,"N",NA,NA,"","",""
"SS2023_1139",129,"N",NA,NA,"","",""
"SS2023_1139",144,"N",NA,NA,"","",""
"SS2023_1139",156,"N",NA,NA,"","",""
"SS2023_114",-68,"Y","V0",3,"","",""
"SS2023_114",114,"Y","V1",NA,"","",""
"SS2023_114",129,"Y","V3",NA,"","",""
"SS2023_114",144,"Y","V3+",NA,"","",""
"SS2023_114",156,"Y","FG",NA,"","",""
"SS2023_1140",-67,"N",NA,NA,"","",""
"SS2023_1140",115,"N",NA,NA,"","",""
"SS2023_1140",129,"N",NA,NA,"","",""
"SS2023_1140",144,"N",NA,NA,"","",""
"SS2023_1140",156,"N",NA,NA,"","",""
"SS2023_1141",-67,"N",NA,NA,"","",""
"SS2023_1141",115,"N",NA,NA,"","",""
"SS2023_1141",129,"N",NA,NA,"","",""
"SS2023_1141",144,"N",NA,NA,"","",""
"SS2023_1141",156,"N",NA,NA,"","",""
"SS2023_1142",-67,"N",NA,NA,"","",""
"SS2023_1142",115,"N",NA,NA,"","",""
"SS2023_1142",129,"N",NA,NA,"","",""
"SS2023_1142",144,"N",NA,NA,"","",""
"SS2023_1142",156,"N",NA,NA,"","",""
"SS2023_1143",-67,"N",NA,NA,"","",""
"SS2023_1143",115,"N",NA,NA,"","",""
"SS2023_1143",129,"N",NA,NA,"","",""
"SS2023_1143",144,"N",NA,NA,"","",""
"SS2023_1143",156,"N",NA,NA,"","",""
"SS2023_1144",-67,"N",NA,NA,"","",""
"SS2023_1144",115,"N",NA,NA,"","",""
"SS2023_1144",129,"N",NA,NA,"","",""
"SS2023_1144",144,"N",NA,NA,"","",""
"SS2023_1144",156,"N",NA,NA,"","",""
"SS2023_1145",-67,"N",NA,NA,"","",""
"SS2023_1145",115,"N",NA,NA,"","",""
"SS2023_1145",129,"N",NA,NA,"","",""
"SS2023_1145",144,"N",NA,NA,"","",""
"SS2023_1145",156,"N",NA,NA,"","",""
"SS2023_1146",-67,"N",NA,NA,"","",""
"SS2023_1146",115,"N",NA,NA,"","",""
"SS2023_1146",129,"N",NA,NA,"","",""
"SS2023_1146",144,"N",NA,NA,"","",""
"SS2023_1146",156,"N",NA,NA,"","",""
"SS2023_1147",-67,"N",NA,NA,"","",""
"SS2023_1147",115,"N",NA,NA,"","",""
"SS2023_1147",129,"N",NA,NA,"","",""
"SS2023_1147",144,"N",NA,NA,"","",""
"SS2023_1147",156,"N",NA,NA,"","",""
"SS2023_1148",-67,"N",NA,NA,"","",""
"SS2023_1148",115,"N",NA,NA,"","",""
"SS2023_1148",129,"N",NA,NA,"","",""
"SS2023_1148",144,"N",NA,NA,"","",""
"SS2023_1148",156,"N",NA,NA,"","",""
"SS2023_1149",-67,"N",NA,NA,"","",""
"SS2023_1149",115,"N",NA,NA,"","",""
"SS2023_1149",129,"N","V0",NA,"","",""
"SS2023_1149",144,"Y","V2",NA,"","",""
"SS2023_1149",156,"Y","V2",NA,"","","SMALL"
"SS2023_115",-68,"Y","V0",28,"","",""
"SS2023_115",114,"N","V1",NA,"","",""
"SS2023_115",129,"N",NA,NA,"","",""
"SS2023_115",144,"N",NA,NA,"","",""
"SS2023_115",156,"N",NA,NA,"","",""
"SS2023_1150",-67,"Y","V1",7,"Y","",""
"SS2023_1150",115,"N",NA,NA,"","",""
"SS2023_1150",129,"N",NA,NA,"","",""
"SS2023_1150",144,"N",NA,NA,"","",""
"SS2023_1150",156,"N",NA,NA,"","",""
"SS2023_1151",-67,"N",NA,NA,"","",""
"SS2023_1151",115,"N",NA,NA,"","",""
"SS2023_1151",129,"N",NA,NA,"","",""
"SS2023_1151",144,"N",NA,NA,"","",""
"SS2023_1151",156,"N",NA,NA,"","",""
"SS2023_1152",-67,"N",NA,NA,"","",""
"SS2023_1152",115,"N",NA,NA,"","",""
"SS2023_1152",129,"N",NA,NA,"","",""
"SS2023_1152",144,"N",NA,NA,"","",""
"SS2023_1152",156,"N",NA,NA,"","",""
"SS2023_1153",-67,"N",NA,NA,"","",""
"SS2023_1153",115,"N",NA,NA,"","",""
"SS2023_1153",129,"N",NA,NA,"","",""
"SS2023_1153",144,"N",NA,NA,"","",""
"SS2023_1153",156,"N",NA,NA,"","",""
"SS2023_1154",-67,"Y","V1",36,"","",""
"SS2023_1154",115,"Y","V2",NA,"","",""
"SS2023_1154",129,"Y","V3+",NA,"","",""
"SS2023_1154",144,"Y","V3+",NA,"","",""
"SS2023_1154",156,"Y","V3+",NA,"","",""
"SS2023_1155",-67,"N",NA,NA,"","",""
"SS2023_1155",115,"Y","V0",NA,"","",""
"SS2023_1155",129,"Y","V1",NA,"","",""
"SS2023_1155",144,"Y","V3",NA,"","",""
"SS2023_1155",156,"Y","V3+",NA,"","","MAY NOT BE CHEATGRASS; confirmed not cheatgrass - pulled"
"SS2023_1156",-67,"N",NA,NA,"","",""
"SS2023_1156",115,"N",NA,NA,"","",""
"SS2023_1156",129,"N",NA,NA,"","",""
"SS2023_1156",144,"N",NA,NA,"","",""
"SS2023_1156",156,"N",NA,NA,"","",""
"SS2023_1157",-67,"N",NA,NA,"","",""
"SS2023_1157",115,"N",NA,NA,"","",""
"SS2023_1157",129,"N",NA,NA,"","",""
"SS2023_1157",144,"N",NA,NA,"","",""
"SS2023_1157",156,"N",NA,NA,"","",""
"SS2023_1158",-67,"N",NA,NA,"","",""
"SS2023_1158",115,"Y","V0",NA,"","",""
"SS2023_1158",129,"Y","V2",NA,"","",""
"SS2023_1158",144,"Y","V3+",NA,"","",""
"SS2023_1158",156,"Y","FG",NA,"","",""
"SS2023_1159",-67,"Y","V0",20,"","",""
"SS2023_1159",115,"Y","V1",NA,"","",""
"SS2023_1159",129,"Y","V2",NA,"","",""
"SS2023_1159",144,"Y","V3+",NA,"","",""
"SS2023_1159",156,"Y","BS",NA,"","",""
"SS2023_116",-68,"N",NA,NA,"","",""
"SS2023_116",114,"N",NA,NA,"","",""
"SS2023_116",129,"N",NA,NA,"","",""
"SS2023_116",144,"N",NA,NA,"","",""
"SS2023_116",156,"N",NA,NA,"","",""
"SS2023_1160",-67,"Y","V0",11,"","",""
"SS2023_1160",115,"N",NA,NA,"","",""
"SS2023_1160",129,"N",NA,NA,"","",""
"SS2023_1160",144,"N",NA,NA,"","",""
"SS2023_1160",156,"N",NA,NA,"","",""
"SS2023_1161",-67,"N",NA,NA,"","",""
"SS2023_1161",115,"N",NA,NA,"","",""
"SS2023_1161",129,"N",NA,NA,"","",""
"SS2023_1161",144,"N",NA,NA,"","",""
"SS2023_1161",156,"N",NA,NA,"","",""
"SS2023_1162",-67,"N",NA,NA,"","",""
"SS2023_1162",115,"N",NA,NA,"","",""
"SS2023_1162",129,"N",NA,NA,"","",""
"SS2023_1162",144,"N",NA,NA,"","",""
"SS2023_1162",156,"N",NA,NA,"","",""
"SS2023_1163",-67,"N",NA,NA,"","",""
"SS2023_1163",115,"N",NA,NA,"","",""
"SS2023_1163",129,"N",NA,NA,"","",""
"SS2023_1163",144,"N",NA,NA,"","",""
"SS2023_1163",156,"N",NA,NA,"","",""
"SS2023_1164",-67,"N",NA,NA,"","",""
"SS2023_1164",115,"N","V1",NA,"","",""
"SS2023_1164",129,"N","V1",NA,"","",""
"SS2023_1164",144,"N",NA,NA,"","",""
"SS2023_1164",156,"N",NA,NA,"","",""
"SS2023_1165",-67,"Y","V0",2,"","",""
"SS2023_1165",115,"N",NA,NA,"","",""
"SS2023_1165",129,"N",NA,NA,"","",""
"SS2023_1165",144,"N",NA,NA,"","",""
"SS2023_1165",156,"N",NA,NA,"","",""
"SS2023_1166",-67,"N",NA,NA,"","",""
"SS2023_1166",115,"N",NA,NA,"","",""
"SS2023_1166",129,"N",NA,NA,"","",""
"SS2023_1166",144,"N",NA,NA,"","",""
"SS2023_1166",156,"N",NA,NA,"","",""
"SS2023_1167",-67,"N",NA,NA,"","",""
"SS2023_1167",115,"N",NA,NA,"","",""
"SS2023_1167",129,"N",NA,NA,"","",""
"SS2023_1167",144,"N",NA,NA,"","",""
"SS2023_1167",156,"N",NA,NA,"","",""
"SS2023_1168",-67,"N",NA,NA,"","",""
"SS2023_1168",115,"N",NA,NA,"","",""
"SS2023_1168",129,"N",NA,NA,"","",""
"SS2023_1168",144,"N",NA,NA,"","",""
"SS2023_1168",156,"N",NA,NA,"","",""
"SS2023_1169",-67,"N",NA,NA,"","",""
"SS2023_1169",115,"N",NA,NA,"","",""
"SS2023_1169",129,"N",NA,NA,"","",""
"SS2023_1169",144,"N",NA,NA,"","",""
"SS2023_1169",156,"N",NA,NA,"","",""
"SS2023_117",-68,"Y","V1",45,"","",""
"SS2023_117",114,"N",NA,NA,"","",""
"SS2023_117",129,"N",NA,NA,"","",""
"SS2023_117",144,"N",NA,NA,"","",""
"SS2023_117",156,"N",NA,NA,"","",""
"SS2023_1170",-67,"N",NA,NA,"","",""
"SS2023_1170",115,"N",NA,NA,"","",""
"SS2023_1170",129,"N",NA,NA,"","",""
"SS2023_1170",144,"N",NA,NA,"","",""
"SS2023_1170",156,"N",NA,NA,"","",""
"SS2023_1171",-67,"N",NA,NA,"","",""
"SS2023_1171",115,"N",NA,NA,"","",""
"SS2023_1171",129,"N",NA,NA,"","",""
"SS2023_1171",144,"N",NA,NA,"","",""
"SS2023_1171",156,"N",NA,NA,"","",""
"SS2023_1172",-67,"Y","V1",44,"","",""
"SS2023_1172",115,"Y","V2",NA,"","",""
"SS2023_1172",129,"Y","V3+",NA,"","",""
"SS2023_1172",144,"Y","BS",NA,"","",""
"SS2023_1172",156,"Y","FG",NA,"","",""
"SS2023_1173",-67,"N",NA,NA,"","",""
"SS2023_1173",115,"N",NA,NA,"","",""
"SS2023_1173",129,"N",NA,NA,"","",""
"SS2023_1173",144,"N",NA,NA,"","",""
"SS2023_1173",156,"N",NA,NA,"","",""
"SS2023_1174",-67,"N",NA,NA,"","",""
"SS2023_1174",115,"N",NA,NA,"","",""
"SS2023_1174",129,"N",NA,NA,"","",""
"SS2023_1174",144,"N",NA,NA,"","",""
"SS2023_1174",156,"N",NA,NA,"","",""
"SS2023_1175",-67,"N",NA,NA,"","",""
"SS2023_1175",115,"N",NA,NA,"","",""
"SS2023_1175",129,"N",NA,NA,"","",""
"SS2023_1175",144,"N",NA,NA,"","",""
"SS2023_1175",156,"N",NA,NA,"","",""
"SS2023_1176",-67,"Y","V0",18,"","",""
"SS2023_1176",115,"Y","V2",NA,"","",""
"SS2023_1176",129,"Y","V3+",NA,"","",""
"SS2023_1176",144,"Y","BS",NA,"","",""
"SS2023_1176",156,"Y","FG",NA,"","",""
"SS2023_1177",-67,"Y","V0",23,"","",""
"SS2023_1177",115,"Y","V2",NA,"","",""
"SS2023_1177",129,"Y","V3+",NA,"","",""
"SS2023_1177",144,"Y","V3+",NA,"","",""
"SS2023_1177",156,"Y","BS",NA,"","",""
"SS2023_1178",-67,"N",NA,NA,"","",""
"SS2023_1178",115,"N",NA,NA,"","",""
"SS2023_1178",129,"N",NA,NA,"","",""
"SS2023_1178",144,"N",NA,NA,"","",""
"SS2023_1178",156,"N",NA,NA,"","",""
"SS2023_1179",-67,"N",NA,NA,"","",""
"SS2023_1179",115,"N",NA,NA,"","",""
"SS2023_1179",129,"N",NA,NA,"","",""
"SS2023_1179",144,"N",NA,NA,"","",""
"SS2023_1179",156,"N",NA,NA,"","",""
"SS2023_118",-68,"N",NA,NA,"","",""
"SS2023_118",114,"N",NA,NA,"","",""
"SS2023_118",129,"N",NA,NA,"","",""
"SS2023_118",144,"N",NA,NA,"","",""
"SS2023_118",156,"N",NA,NA,"","",""
"SS2023_1180",-67,"N",NA,NA,"","",""
"SS2023_1180",115,"N",NA,NA,"","",""
"SS2023_1180",129,"N",NA,NA,"","",""
"SS2023_1180",144,"Y","V0",NA,"","","ACCIDENTALLY TORN LEAF"
"SS2023_1180",156,"N",NA,NA,"","",""
"SS2023_1181",-67,"Y","V0",25,"","",""
"SS2023_1181",115,"N",NA,NA,"","",""
"SS2023_1181",129,"N",NA,NA,"","",""
"SS2023_1181",144,"N",NA,NA,"","",""
"SS2023_1181",156,"N",NA,NA,"","",""
"SS2023_1182",-67,"Y","V0",28,"","",""
"SS2023_1182",115,"Y","V1",NA,"","",""
"SS2023_1182",129,"Y","V2",NA,"","",""
"SS2023_1182",144,"Y","V3",NA,"","",""
"SS2023_1182",156,"Y","BS",NA,"","",""
"SS2023_1183",-67,"N",NA,NA,"","",""
"SS2023_1183",115,"N",NA,NA,"","",""
"SS2023_1183",129,"N",NA,NA,"","",""
"SS2023_1183",144,"N",NA,NA,"","",""
"SS2023_1183",156,"N",NA,NA,"","",""
"SS2023_1184",-67,"Y","V0",36,"","",""
"SS2023_1184",115,"Y","V2",NA,"","",""
"SS2023_1184",129,"Y","V3+",NA,"","",""
"SS2023_1184",144,"Y","V3+",NA,"","",""
"SS2023_1184",156,"Y","FG",NA,"","",""
"SS2023_1185",-67,"N",NA,NA,"","",""
"SS2023_1185",115,"N",NA,NA,"","",""
"SS2023_1185",129,"N",NA,NA,"","",""
"SS2023_1185",144,"N",NA,NA,"","",""
"SS2023_1185",156,"N",NA,NA,"","",""
"SS2023_1186",-67,"Y","V0",7,"","",""
"SS2023_1186",115,"N","V0",NA,"","",""
"SS2023_1186",129,"N",NA,NA,"","",""
"SS2023_1186",144,"N",NA,NA,"","",""
"SS2023_1186",156,"N",NA,NA,"","",""
"SS2023_1187",-67,"N",NA,NA,"","",""
"SS2023_1187",115,"N",NA,NA,"","",""
"SS2023_1187",129,"N",NA,NA,"","",""
"SS2023_1187",144,"N",NA,NA,"","",""
"SS2023_1187",156,"N",NA,NA,"","",""
"SS2023_1188",-67,"N",NA,NA,"","",""
"SS2023_1188",115,"N",NA,NA,"","",""
"SS2023_1188",129,"N",NA,NA,"","",""
"SS2023_1188",144,"N",NA,NA,"","",""
"SS2023_1188",156,"N",NA,NA,"","",""
"SS2023_1189",-67,"N",NA,NA,"","",""
"SS2023_1189",115,"N",NA,NA,"","",""
"SS2023_1189",129,"N",NA,NA,"","",""
"SS2023_1189",144,"N",NA,NA,"","",""
"SS2023_1189",156,"N",NA,NA,"","",""
"SS2023_119",-68,"N",NA,NA,"","",""
"SS2023_119",114,"N",NA,NA,"","",""
"SS2023_119",129,"N",NA,NA,"","",""
"SS2023_119",144,"N",NA,NA,"","",""
"SS2023_119",156,"N",NA,NA,"","",""
"SS2023_1190",-67,"Y","V0",4,"","",""
"SS2023_1190",115,"N",NA,NA,"","",""
"SS2023_1190",129,"N",NA,NA,"","",""
"SS2023_1190",144,"N",NA,NA,"","",""
"SS2023_1190",156,"N",NA,NA,"","",""
"SS2023_1191",-67,"Y","V1",3,"Y","",""
"SS2023_1191",115,"Y","V1",NA,"","",""
"SS2023_1191",129,"N",NA,NA,"","",""
"SS2023_1191",144,"N",NA,NA,"","",""
"SS2023_1191",156,"N",NA,NA,"","",""
"SS2023_1192",-67,"N",NA,NA,"","",""
"SS2023_1192",115,"N",NA,NA,"","",""
"SS2023_1192",129,"N",NA,NA,"","",""
"SS2023_1192",144,"N",NA,NA,"","",""
"SS2023_1192",156,"N",NA,NA,"","",""
"SS2023_1193",-67,"Y","V1",43,"","",""
"SS2023_1193",115,"Y","V2",NA,"","",""
"SS2023_1193",129,"Y","V3+",NA,"","",""
"SS2023_1193",144,"Y","BS",NA,"","",""
"SS2023_1193",156,"Y","FG",NA,"","",""
"SS2023_1194",-67,"N",NA,NA,"","",""
"SS2023_1194",115,"Y","V0",NA,"","","DYING"
"SS2023_1194",129,"N",NA,NA,"","",""
"SS2023_1194",144,"N",NA,NA,"","",""
"SS2023_1194",156,"N",NA,NA,"","",""
