SiteCode,Date,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.6,Bouteloua dactyloides,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.8,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.8,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.8,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,8.8,Arabis puberula,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9,Arabis puberula,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.2,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.2,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.2,Arabis puberula,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.4,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.4,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.4,Tragopogon dubius,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.4,Hesperostipa comata,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.6,Litter,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.6,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.6,Bouteloua gracilis,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.6,Sporobolus cryptandrus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.8,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,9.8,Bouteloua gracilis,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,10,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,10,Bromus japonicus,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,10,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,10,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,N,control,10,Bouteloua gracilis,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.2,Litter,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.2,Moss,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.4,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.4,Moss,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.6,Litter,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.6,Moss,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.8,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.8,Moss,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,2.8,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3,Moss,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.2,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.2,Moss,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.2,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.4,Litter,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.4,Moss,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.6,Litter,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.6,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.6,Moss,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.8,Litter,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,3.8,Moss,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4,Bare,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4,Moss,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.2,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.2,Bare,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.2,Moss,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.4,Moss,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.6,Litter,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.6,Bare,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.6,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.8,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,4.8,Moss,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5,Litter,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5,Bare,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5,Lichen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.2,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.4,Litter,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.4,Bare,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.4,Moss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.6,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.6,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.8,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.8,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,5.8,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.2,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.2,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.4,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.4,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.6,Litter,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.6,Moss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.6,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.8,Bare,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.8,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,6.8,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,7,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,7,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,7,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,E,removal,7,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.2,Litter,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.2,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.2,Moss,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.2,Lichen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.4,Litter,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.4,Moss,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.4,Lichen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.6,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.6,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.8,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,2.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.2,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.2,Bare,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.4,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.4,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.6,Litter,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.6,Bare,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.6,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,3.8,Litter,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.2,Litter,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.2,Bare,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.4,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.6,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.6,Bare,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.8,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.8,Bare,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.8,Moss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,4.8,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5,Bare,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.2,Litter,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.2,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.2,Moss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.2,Lichen,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.4,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.4,Bare,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.4,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.6,Litter,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.6,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.6,Moss,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.8,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,5.8,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6,Moss,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.2,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.2,Bare,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.2,Moss,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.4,Litter,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.4,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.4,Moss,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.6,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.6,Bare,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.8,Litter,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,6.8,Bare,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,7,Litter,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,S,removal,7,Bare,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.2,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Lichen,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.4,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.6,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.6,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.6,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.6,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.6,Bouteloua gracilis,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.8,Litter,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.8,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,0.8,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1,Litter,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1,Bouteloua gracilis,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1.2,Litter,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1.2,Moss,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1.2,Bromus tectorum,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1.2,Pascopyrum smithii,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FtK_Cottonwood_Coulee,10/6/2021,W,control,1.4,Litter,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
